NEIGHBOURHOOD,HOOD_ID,OCC_YEAR,area,POP,type,PersonInCrisis,MentalHealth
Kingsview Village-The Westway,6,2022,5.063312928987962,22009,rate,1013.2218637829978,404.3800263528557
Elms-Old Rexdale,5,2014,2.931050974193713,9818,rate,600.9370543898962,213.89284986759014
Elms-Old Rexdale,5,2015,2.931050974193713,8412,rate,772.7056585829768,320.9700427960057
Elms-Old Rexdale,5,2016,2.931050974193713,9639,rate,518.7260089220873,290.48656499636894
Elms-Old Rexdale,5,2017,2.931050974193713,10586,rate,661.2507084829019,358.96467031928967
Elms-Old Rexdale,5,2018,2.931050974193713,9472,rate,770.6925675675676,337.83783783783787
Elms-Old Rexdale,5,2019,2.931050974193713,12757,rate,486.0076820569099,274.3591753547072
Elms-Old Rexdale,5,2020,2.931050974193713,9901,rate,636.2993637006364,191.8998081001919
Elms-Old Rexdale,5,2021,2.931050974193713,8675,rate,910.6628242074928,414.98559077809796
Elms-Old Rexdale,5,2022,2.931050974193713,11130,rate,601.9766397124888,242.58760107816713
Rexdale-Kipling,4,2014,2.505631260169838,10705,rate,560.485754320411,233.53573096683792
Rexdale-Kipling,4,2015,2.505631260169838,10048,rate,656.8471337579618,328.4235668789809
Rexdale-Kipling,4,2016,2.505631260169838,9491,rate,737.540828152987,242.33484353598146
Rexdale-Kipling,4,2017,2.505631260169838,11207,rate,785.2235210136522,231.99785848130634
Rexdale-Kipling,4,2018,2.505631260169838,10823,rate,619.052018848748,286.42705349718193
Rexdale-Kipling,4,2019,2.505631260169838,11539,rate,632.6371435999653,277.3203917150533
Rexdale-Kipling,4,2020,2.505631260169838,11760,rate,620.748299319728,314.625850340136
Rexdale-Kipling,4,2021,2.505631260169838,10183,rate,775.8028086025729,402.6318373760189
Rexdale-Kipling,4,2022,2.505631260169838,10787,rate,658.1996848057847,324.4646333549643
Thistletown-Beaumond Heights,3,2014,3.3395221554623173,10403,rate,394.11708161107373,201.86484667884267
Thistletown-Beaumond Heights,3,2015,3.3395221554623173,10940,rate,393.0530164533821,182.81535648994515
Thistletown-Beaumond Heights,3,2016,3.3395221554623173,9665,rate,631.1433005690636,279.3585100879462
Thistletown-Beaumond Heights,3,2017,3.3395221554623173,13286,rate,361.28255306337496,165.58783682071353
Thistletown-Beaumond Heights,3,2018,3.3395221554623173,10705,rate,420.36431574030826,242.87716020551142
Thistletown-Beaumond Heights,3,2019,3.3395221554623173,10895,rate,550.7113354749885,312.06975676916016
Thistletown-Beaumond Heights,3,2020,3.3395221554623173,11769,rate,747.7270796159402,322.88214801597417
Thistletown-Beaumond Heights,3,2021,3.3395221554623173,9074,rate,881.6398501212255,352.6559400484902
Thistletown-Beaumond Heights,3,2022,3.3395221554623173,8856,rate,1038.843721770551,372.62872628726285
Mount Olive-Silverstone-Jamestown,2,2014,4.637560503452938,33986,rate,585.5352203848643,264.81492379214967
Mount Olive-Silverstone-Jamestown,2,2015,4.637560503452938,33841,rate,658.9639786058332,298.45453739546707
Mount Olive-Silverstone-Jamestown,2,2016,4.637560503452938,35890,rate,643.6333240456952,303.7057676232934
Mount Olive-Silverstone-Jamestown,2,2017,4.637560503452938,35191,rate,767.241624278935,358.04609133016965
Mount Olive-Silverstone-Jamestown,2,2018,4.637560503452938,34889,rate,696.4945971509644,386.9414428616469
Mount Olive-Silverstone-Jamestown,2,2019,4.637560503452938,38512,rate,651.7449106771915,303.8014125467387
Mount Olive-Silverstone-Jamestown,2,2020,4.637560503452938,33582,rate,768.268715383241,330.534214757906
Mount Olive-Silverstone-Jamestown,2,2021,4.637560503452938,34114,rate,811.9833499443045,348.8303922143401
Mount Olive-Silverstone-Jamestown,2,2022,4.637560503452938,36439,rate,691.5667279563106,321.0845522654299
West Humber-Clairville,1,2014,30.145071126906842,34437,rate,691.1171124081657,267.15451404013123
West Humber-Clairville,1,2015,30.145071126906842,33449,rate,869.981165356214,433.49576967921314
West Humber-Clairville,1,2016,30.145071126906842,32964,rate,1001.0921004732436,433.80657687173886
West Humber-Clairville,1,2017,30.145071126906842,37325,rate,787.6758204956465,401.8754186202277
West Humber-Clairville,1,2018,30.145071126906842,37231,rate,1063.6297708898499,526.4430179151782
West Humber-Clairville,1,2019,30.145071126906842,35330,rate,1007.6422303990944,554.7693178601755
West Humber-Clairville,1,2020,30.145071126906842,37434,rate,1055.1904685579955,475.50355291980554
West Humber-Clairville,1,2021,30.145071126906842,34628,rate,1377.497978514497,574.6794501559432
West Humber-Clairville,1,2022,30.145071126906842,35791,rate,1173.4793663211422,514.0957223883099
Black Creek,24,2014,3.4538242969394326,22461,rate,681.1807132362762,298.2948221361471
Black Creek,24,2015,3.4538242969394326,22560,rate,784.5744680851063,354.6099290780142
Black Creek,24,2016,3.4538242969394326,21287,rate,793.9117771409781,418.09555127542626
Black Creek,24,2017,3.4538242969394326,27138,rate,696.4404156533275,291.1047240032427
Black Creek,24,2018,3.4538242969394326,21669,rate,1033.7348285569246,424.5696617287369
Black Creek,24,2019,3.4538242969394326,27543,rate,733.3986856914643,319.5004175289547
Black Creek,24,2020,3.4538242969394326,25220,rate,959.5559080095163,455.98731165741475
Black Creek,24,2021,3.4538242969394326,20941,rate,1103.099183420085,577.8138579819494
Black Creek,24,2022,3.4538242969394326,20226,rate,1112.4295461287452,766.3403539998022
Pelmo Park-Humberlea,23,2014,4.276176317751779,10102,rate,257.3747772718273,168.28350821619483
Pelmo Park-Humberlea,23,2015,4.276176317751779,13015,rate,407.2224356511717,199.76949673453709
Pelmo Park-Humberlea,23,2016,4.276176317751779,10362,rate,434.2790966994789,144.75969889982628
Pelmo Park-Humberlea,23,2017,4.276176317751779,11709,rate,520.9667776923734,222.05141344265095
Pelmo Park-Humberlea,23,2018,4.276176317751779,13162,rate,516.6388086916882,227.9288861875095
Pelmo Park-Humberlea,23,2019,4.276176317751779,11772,rate,501.1892626571526,331.2945973496432
Pelmo Park-Humberlea,23,2020,4.276176317751779,13660,rate,519.7657393850659,307.46705710102486
Pelmo Park-Humberlea,23,2021,4.276176317751779,11101,rate,504.4590577425457,234.21313395189622
Pelmo Park-Humberlea,23,2022,4.276176317751779,12269,rate,537.9411524981662,260.8199527263836
Humbermede,22,2014,4.421647159435621,16243,rate,375.5463892138152,190.8514436988241
Humbermede,22,2015,4.421647159435621,15964,rate,501.1275369581559,212.97920320721624
Humbermede,22,2016,4.421647159435621,15751,rate,565.0434893022666,298.39375277760143
Humbermede,22,2017,4.421647159435621,16559,rate,434.80886526964184,247.59949272299053
Humbermede,22,2018,4.421647159435621,16814,rate,475.79398120613774,279.5289639586059
Humbermede,22,2019,4.421647159435621,19935,rate,637.070479056935,331.0759969902182
Humbermede,22,2020,4.421647159435621,15712,rate,655.5498981670061,286.4052953156823
Humbermede,22,2021,4.421647159435621,14696,rate,768.9167120304844,387.8606423516603
Humbermede,22,2022,4.421647159435621,17890,rate,452.76690888764676,201.22973728339855
Humber Summit,21,2014,7.966843031277121,12884,rate,442.40918969264203,201.80068301769637
Humber Summit,21,2015,7.966843031277121,12715,rate,526.936688950059,306.7243413291388
Humber Summit,21,2016,7.966843031277121,12375,rate,589.89898989899,242.42424242424244
Humber Summit,21,2017,7.966843031277121,12784,rate,735.2941176470588,281.6020025031289
Humber Summit,21,2018,7.966843031277121,13247,rate,490.6771344455349,256.66188570997207
Humber Summit,21,2019,7.966843031277121,13320,rate,578.0780780780781,292.7927927927928
Humber Summit,21,2020,7.966843031277121,15720,rate,445.29262086513995,254.4529262086514
Humber Summit,21,2021,7.966843031277121,12401,rate,387.06555922909445,298.3630352390936
Humber Summit,21,2022,7.966843031277121,14585,rate,370.2434007541995,267.39801165581076
South Eglinton-Davisville,174,2014,0.944300725452111,18261,density,146.1398856110468,37.06446374193216
South Eglinton-Davisville,174,2015,0.944300725452111,18859,density,147.1988702893877,39.182433098614
South Eglinton-Davisville,174,2016,0.944300725452111,19359,density,172.61450256956977,64.59806537879605
South Eglinton-Davisville,174,2017,0.944300725452111,16653,density,154.61176303777415,51.89024923870502
South Eglinton-Davisville,174,2018,0.944300725452111,30610,density,228.74069052163847,64.59806537879605
South Eglinton-Davisville,174,2019,0.944300725452111,18707,density,212.85592034652467,78.364866197228
South Eglinton-Davisville,174,2020,0.944300725452111,21753,density,201.20708888477458,91.07268233731902
South Eglinton-Davisville,174,2021,0.944300725452111,20261,density,218.15084373822927,88.95471298063718
South Eglinton-Davisville,174,2022,0.944300725452111,21368,density,199.08911952809274,72.01095812718248
North Toronto,173,2014,0.40202724094748443,11629,density,211.42845892650166,64.67223449516521
North Toronto,173,2015,0.40202724094748443,12674,density,241.27718253965483,79.5965963017418
North Toronto,173,2016,0.40202724094748443,12131,density,313.41159793810834,141.78143716247757
North Toronto,173,2017,0.40202724094748443,11306,density,300.9746297659612,84.57138357060066
North Toronto,173,2018,0.40202724094748443,11259,density,325.8485661102555,106.95792628046554
North Toronto,173,2019,0.40202724094748443,21392,density,303.46202340039065,97.00835174274782
North Toronto,173,2020,0.40202724094748443,12636,density,666.6214940270876,218.89063982978996
North Toronto,173,2021,0.40202724094748443,13860,density,1104.4027736866676,313.41159793810834
North Toronto,173,2022,0.40202724094748443,12733,density,577.0753231876281,198.99149075435452
Dovercourt Village,172,2014,1.5029888337879207,13591,density,56.55397970308137,18.629546255132684
Dovercourt Village,172,2015,1.5029888337879207,14869,density,60.54602532918123,26.613637507332406
Dovercourt Village,172,2016,1.5029888337879207,11489,density,83.16761721041378,29.940342195748958
Dovercourt Village,172,2017,1.5029888337879207,13992,density,127.08011909751225,51.231252201614886
Dovercourt Village,172,2018,1.5029888337879207,17477,density,153.69375660484465,41.91647907404854
Dovercourt Village,172,2019,1.5029888337879207,13722,density,173.65398473534395,44.57784282478178
Dovercourt Village,172,2020,1.5029888337879207,13325,density,155.68977941789458,50.565911263931575
Dovercourt Village,172,2021,1.5029888337879207,17438,density,129.07614191056217,47.90454751319833
Dovercourt Village,172,2022,1.5029888337879207,15190,density,150.3670519164281,64.53807095528109
Junction-Wallace Emerson,171,2014,2.222846962176362,23486,density,117.86686373742934,32.3908938515073
Junction-Wallace Emerson,171,2015,2.222846962176362,24211,density,107.06989912026025,32.3908938515073
Junction-Wallace Emerson,171,2016,2.222846962176362,24113,density,112.91825495456017,34.190387954368816
Junction-Wallace Emerson,171,2017,2.222846962176362,26073,density,121.015978417437,36.88962910866109
Junction-Wallace Emerson,171,2018,2.222846962176362,22859,density,130.46332245745995,40.938490840099504
Junction-Wallace Emerson,171,2019,2.222846962176362,26436,density,148.00838996035975,52.18532898298398
Junction-Wallace Emerson,171,2020,2.222846962176362,31211,density,142.16003412605983,45.88709962296868
Junction-Wallace Emerson,171,2021,2.222846962176362,23023,density,159.7051016289596,43.63773199439178
Junction-Wallace Emerson,171,2022,2.222846962176362,24503,density,115.16762258313707,37.33950263437647
Yonge-Bay Corridor,170,2014,1.1187145978079425,10319,density,420.125026455307,111.73537937641144
Yonge-Bay Corridor,170,2015,1.1187145978079425,10647,density,404.9290148601151,128.71915704162598
Yonge-Bay Corridor,170,2016,1.1187145978079425,11256,density,534.5420549367524,157.3234141619873
Yonge-Bay Corridor,170,2017,1.1187145978079425,12185,density,524.7093415516282,159.1111802320099
Yonge-Bay Corridor,170,2018,1.1187145978079425,13218,density,666.8367441184236,160.0050632670212
Yonge-Bay Corridor,170,2019,1.1187145978079425,13335,density,671.3061592934799,164.47447844207764
Yonge-Bay Corridor,170,2020,1.1187145978079425,13781,density,673.0939253635025,153.74788202194216
Yonge-Bay Corridor,170,2021,1.1187145978079425,13715,density,739.2412699543381,172.51942575717928
Yonge-Bay Corridor,170,2022,1.1187145978079425,15547,density,749.9678663744736,177.88272396724702
Bay-Cloverhill,169,2014,0.6905425701135255,14004,density,244.73509283028898,59.37360240261449
Bay-Cloverhill,169,2015,0.6905425701135255,14024,density,231.70186303459312,66.61428562244552
Bay-Cloverhill,169,2016,0.6905425701135255,15186,density,280.93850892944414,65.16614897847931
Bay-Cloverhill,169,2017,0.6905425701135255,14851,density,322.93447160446414,81.09565206210759
Bay-Cloverhill,169,2018,0.6905425701135255,15812,density,401.13385037863935,82.5437887060738
Bay-Cloverhill,169,2019,0.6905425701135255,19015,density,412.718943530369,95.57701850176966
Bay-Cloverhill,169,2020,0.6905425701135255,16994,density,364.9304342794842,101.36956507763449
Bay-Cloverhill,169,2021,0.6905425701135255,18974,density,418.51149010623385,85.44006199400621
Bay-Cloverhill,169,2022,0.6905425701135255,18018,density,440.2335397657269,115.85093151729656
Bendale-Glen Andrew,156,2014,4.913181683454962,18640,density,23.406421217285764,8.751966194289459
Bendale-Glen Andrew,156,2015,4.913181683454962,19608,density,25.034693997618685,8.751966194289459
Bendale-Glen Andrew,156,2016,4.913181683454962,18733,density,25.034693997618685,11.804977657413689
Bendale-Glen Andrew,156,2017,4.913181683454962,21909,density,26.052364485326763,10.787307169705613
Bendale-Glen Andrew,156,2018,4.913181683454962,21074,density,31.140716923867146,12.008511754955304
Bendale-Glen Andrew,156,2019,4.913181683454962,22070,density,31.751319216491993,11.194375364788844
Bendale-Glen Andrew,156,2020,4.913181683454962,18920,density,27.07003497303484,10.380238974622381
Bendale-Glen Andrew,156,2021,4.913181683454962,19941,density,33.78666019190815,16.282727803329227
Bendale-Glen Andrew,156,2022,4.913181683454962,21491,density,30.5301146312423,11.601443559872074
Downsview,155,2014,8.28275983054251,15777,density,15.453786252258888,5.070773614022448
Downsview,155,2015,8.28275983054251,20262,density,11.952537804481484,3.3805157426816317
Downsview,155,2016,8.28275983054251,14923,density,12.918399445247665,5.67443713950131
Downsview,155,2017,8.28275983054251,14099,density,14.850122726780025,5.3122390242139925
Downsview,155,2018,8.28275983054251,17675,density,17.144044123599706,6.278100664980173
Downsview,155,2019,8.28275983054251,20047,density,16.178182482833524,6.157367959884401
Downsview,155,2020,8.28275983054251,16023,density,14.367191906396936,6.036635254788628
Downsview,155,2021,8.28275983054251,14657,density,23.05994667329256,14.367191906396936
Downsview,155,2022,8.28275983054251,18461,density,21.852619622334835,11.107408868811076
Oakdale-Beverley Heights,154,2014,6.685081902858789,20337,density,18.100002626483292,10.321489101052455
Oakdale-Beverley Heights,154,2015,6.685081902858789,20646,density,24.233061367688375,10.171902302486478
Oakdale-Beverley Heights,154,2016,6.685081902858789,19646,density,35.90083165583463,10.321489101052455
Oakdale-Beverley Heights,154,2017,6.685081902858789,21161,density,36.648765648664515,17.50165543221938
Oakdale-Beverley Heights,154,2018,6.685081902858789,20527,density,36.648765648664515,15.108266655163739
Oakdale-Beverley Heights,154,2019,6.685081902858789,20645,density,33.35785608021301,17.950415827917315
Oakdale-Beverley Heights,154,2020,6.685081902858789,24526,density,35.30248446157072,16.30496104369156
Oakdale-Beverley Heights,154,2021,6.685081902858789,19925,density,51.00909831099837,24.53223496482033
Oakdale-Beverley Heights,154,2022,6.685081902858789,22250,density,44.72645277122731,21.241325396368822
Avondale,153,2014,1.0316732955483585,12833,density,44.58775873960169,17.44738385462675
Avondale,153,2015,1.0316732955483585,14758,density,58.15794618208916,9.692991030348194
Avondale,153,2016,1.0316732955483585,12069,density,44.58775873960169,12.600888339452652
Avondale,153,2017,1.0316732955483585,14364,density,48.464955151740966,16.47808475159193
Avondale,153,2018,1.0316732955483585,17003,density,58.15794618208916,24.232477575870483
Avondale,153,2019,1.0316732955483585,13761,density,67.85093721243736,22.293879369800845
Avondale,153,2020,1.0316732955483585,15677,density,62.03514259422844,24.232477575870483
Avondale,153,2021,1.0316732955483585,19111,density,48.464955151740966,26.17107578194012
Avondale,153,2022,1.0316732955483585,15507,density,82.39042375795964,40.71056232746241
East Willowdale,152,2014,3.513763074742229,15813,density,12.522187485059122,6.5456889126445414
East Willowdale,152,2015,3.513763074742229,17275,density,14.229758505749002,5.976498572414581
