district,Listed_AllApartments,Leased_AllApartments,LeasedvsListed_AllApartments,Year,Quarter,YearQuarter,RoomType,TotalLeased,AvgLeaseRate,TotalLeasedPerRoom,AvgLeaseRatePerRoom
C08,784.0,312.0,0.3979591836734694,2014,4,2014Q4,OneBedroom,192.0,1742.0,192.0,1742.0
C08,784.0,312.0,0.3979591836734694,2014,4,2014Q4,TwoBedroom,102.0,2576.0,204.0,1288.0
C08,784.0,312.0,0.3979591836734694,2014,4,2014Q4,ThreeBedroom,1.0,3400.0,3.0,1133.3333333333333
C08,784.0,312.0,0.3979591836734694,2014,4,2014Q4,AllApartments,295.0,2035.9864406779661,399.0,1505.3032581453633
C08,784.0,312.0,0.3979591836734694,2014,4,2014Q4,SharedApartments,103.0,2584.0,207.0,1285.7584541062802
C08,1157.0,510.0,0.4407951598962835,2015,1,2015Q1,OneBedroom,337.0,1720.0,337.0,1720.0
C08,1157.0,510.0,0.4407951598962835,2015,1,2015Q1,TwoBedroom,146.0,2468.0,292.0,1234.0
C08,1157.0,510.0,0.4407951598962835,2015,1,2015Q1,ThreeBedroom,1.0,8500.0,3.0,2833.3333333333335
C08,1157.0,510.0,0.4407951598962835,2015,1,2015Q1,AllApartments,484.0,1959.6446280991736,632.0,1500.740506329114
C08,1157.0,510.0,0.4407951598962835,2015,1,2015Q1,SharedApartments,147.0,2509.0340136054424,295.0,1250.264406779661
C08,1581.0,865.0,0.5471220746363061,2015,2,2015Q2,OneBedroom,529.0,1709.0,529.0,1709.0
C08,1581.0,865.0,0.5471220746363061,2015,2,2015Q2,TwoBedroom,262.0,2425.0,524.0,1212.5
C08,1581.0,865.0,0.5471220746363061,2015,2,2015Q2,ThreeBedroom,2.0,2950.0,6.0,983.3333333333334
C08,1581.0,865.0,0.5471220746363061,2015,2,2015Q2,AllApartments,793.0,1948.689785624212,1059.0,1459.2171860245514
C08,1581.0,865.0,0.5471220746363061,2015,2,2015Q2,SharedApartments,264.0,2428.9772727272725,530.0,1209.9056603773586
C08,1347.0,864.0,0.6414253897550112,2015,3,2015Q3,OneBedroom,551.0,1779.0,551.0,1779.0
C08,1347.0,864.0,0.6414253897550112,2015,3,2015Q3,TwoBedroom,247.0,2464.0,494.0,1232.0
C08,1347.0,864.0,0.6414253897550112,2015,3,2015Q3,ThreeBedroom,4.0,3700.0,12.0,1233.3333333333333
C08,1347.0,864.0,0.6414253897550112,2015,3,2015Q3,AllApartments,802.0,1999.5473815461346,1057.0,1517.158940397351
C08,1347.0,864.0,0.6414253897550112,2015,3,2015Q3,SharedApartments,251.0,2483.6972111553787,506.0,1232.0316205533597
C08,893.0,423.0,0.47368421052631576,2015,4,2015Q4,OneBedroom,268.0,1786.0,268.0,1786.0
C08,893.0,423.0,0.47368421052631576,2015,4,2015Q4,TwoBedroom,125.0,2557.0,250.0,1278.5
C08,893.0,423.0,0.47368421052631576,2015,4,2015Q4,ThreeBedroom,2.0,3350.0,6.0,1116.6666666666667
C08,893.0,423.0,0.47368421052631576,2015,4,2015Q4,AllApartments,395.0,2037.9063291139241,524.0,1536.2080152671756
C08,893.0,423.0,0.47368421052631576,2015,4,2015Q4,SharedApartments,127.0,2569.488188976378,256.0,1274.70703125
C08,985.0,490.0,0.49746192893401014,2016,1,2016Q1,OneBedroom,307.0,1793.0,307.0,1793.0
C08,985.0,490.0,0.49746192893401014,2016,1,2016Q1,TwoBedroom,147.0,2650.0,294.0,1325.0
C08,985.0,490.0,0.49746192893401014,2016,1,2016Q1,ThreeBedroom,6.0,3516.0,18.0,1172.0
C08,985.0,490.0,0.49746192893401014,2016,1,2016Q1,AllApartments,460.0,2089.3413043478263,619.0,1552.6607431340872
C08,985.0,490.0,0.49746192893401014,2016,1,2016Q1,SharedApartments,153.0,2683.9607843137255,312.0,1316.173076923077
C08,1372.0,924.0,0.673469387755102,2016,2,2016Q2,OneBedroom,566.0,1780.0,566.0,1780.0
C08,1372.0,924.0,0.673469387755102,2016,2,2016Q2,TwoBedroom,294.0,2462.0,588.0,1231.0
C08,1372.0,924.0,0.673469387755102,2016,2,2016Q2,ThreeBedroom,4.0,3500.0,12.0,1166.6666666666667
C08,1372.0,924.0,0.673469387755102,2016,2,2016Q2,AllApartments,864.0,2020.0324074074074,1166.0,1496.8336192109778
C08,1372.0,924.0,0.673469387755102,2016,2,2016Q2,SharedApartments,298.0,2475.93288590604,600.0,1229.7133333333334
C08,1193.0,914.0,0.7661357921207042,2016,3,2016Q3,OneBedroom,582.0,1860.0,582.0,1860.0
C08,1193.0,914.0,0.7661357921207042,2016,3,2016Q3,TwoBedroom,242.0,2603.0,484.0,1301.5
C08,1193.0,914.0,0.7661357921207042,2016,3,2016Q3,ThreeBedroom,6.0,4477.0,18.0,1492.3333333333333
C08,1193.0,914.0,0.7661357921207042,2016,3,2016Q3,AllApartments,830.0,2095.5518072289155,1084.0,1604.5276752767527
C08,1193.0,914.0,0.7661357921207042,2016,3,2016Q3,SharedApartments,248.0,2648.3387096774195,502.0,1308.3426294820717
C08,794.0,443.0,0.5579345088161209,2016,4,2016Q4,OneBedroom,253.0,1935.0,253.0,1935.0
C08,794.0,443.0,0.5579345088161209,2016,4,2016Q4,TwoBedroom,145.0,2701.0,290.0,1350.5
C08,794.0,443.0,0.5579345088161209,2016,4,2016Q4,ThreeBedroom,3.0,3883.0,9.0,1294.3333333333333
C08,794.0,443.0,0.5579345088161209,2016,4,2016Q4,AllApartments,401.0,2226.556109725686,552.0,1617.480072463768
C08,794.0,443.0,0.5579345088161209,2016,4,2016Q4,SharedApartments,148.0,2724.9594594594596,299.0,1348.809364548495
C08,1119.0,637.0,0.5692582663092046,2017,1,2017Q1,OneBedroom,408.0,1931.0,408.0,1931.0
C08,1119.0,637.0,0.5692582663092046,2017,1,2017Q1,TwoBedroom,182.0,2638.0,364.0,1319.0
C08,1119.0,637.0,0.5692582663092046,2017,1,2017Q1,ThreeBedroom,3.0,4232.0,9.0,1410.6666666666667
C08,1119.0,637.0,0.5692582663092046,2017,1,2017Q1,AllApartments,593.0,2159.629005059022,781.0,1639.7695262483994
C08,1119.0,637.0,0.5692582663092046,2017,1,2017Q1,SharedApartments,185.0,2663.8486486486486,373.0,1321.2117962466489
C08,1201.0,882.0,0.7343880099916736,2017,2,2017Q2,OneBedroom,575.0,1997.0,575.0,1997.0
C08,1201.0,882.0,0.7343880099916736,2017,2,2017Q2,TwoBedroom,254.0,2794.0,508.0,1397.0
C08,1201.0,882.0,0.7343880099916736,2017,2,2017Q2,ThreeBedroom,4.0,4861.0,12.0,1620.3333333333333
C08,1201.0,882.0,0.7343880099916736,2017,2,2017Q2,AllApartments,833.0,2253.7755102040815,1095.0,1714.5159817351598
C08,1201.0,882.0,0.7343880099916736,2017,2,2017Q2,SharedApartments,258.0,2826.046511627907,520.0,1402.1538461538462
C08,1207.0,887.0,0.7348798674399337,2017,3,2017Q3,OneBedroom,528.0,2132.0,528.0,2132.0
C08,1207.0,887.0,0.7348798674399337,2017,3,2017Q3,TwoBedroom,284.0,2997.0,568.0,1498.5
C08,1207.0,887.0,0.7348798674399337,2017,3,2017Q3,ThreeBedroom,6.0,3877.0,18.0,1292.3333333333333
C08,1207.0,887.0,0.7348798674399337,2017,3,2017Q3,AllApartments,818.0,2445.117359413203,1114.0,1795.427289048474
C08,1207.0,887.0,0.7348798674399337,2017,3,2017Q3,SharedApartments,290.0,3015.206896551724,586.0,1492.1672354948805
C08,1009.0,580.0,0.574826560951437,2017,4,2017Q4,OneBedroom,347.0,2103.0,347.0,2103.0
C08,1009.0,580.0,0.574826560951437,2017,4,2017Q4,TwoBedroom,163.0,3037.0,326.0,1518.5
C08,1009.0,580.0,0.574826560951437,2017,4,2017Q4,ThreeBedroom,10.0,3395.0,30.0,1131.6666666666667
C08,1009.0,580.0,0.574826560951437,2017,4,2017Q4,AllApartments,520.0,2420.619230769231,703.0,1790.5007112375533
C08,1009.0,580.0,0.574826560951437,2017,4,2017Q4,SharedApartments,173.0,3057.693641618497,356.0,1485.9016853932585
C08,1289.0,739.0,0.5733126454615981,2018,1,2018Q1,OneBedroom,438.0,2107.0,438.0,2107.0
C08,1289.0,739.0,0.5733126454615981,2018,1,2018Q1,TwoBedroom,224.0,3028.0,448.0,1514.0
C08,1289.0,739.0,0.5733126454615981,2018,1,2018Q1,ThreeBedroom,3.0,3817.0,9.0,1272.3333333333333
C08,1289.0,739.0,0.5733126454615981,2018,1,2018Q1,AllApartments,665.0,2424.945864661654,895.0,1801.7754189944135
C08,1289.0,739.0,0.5733126454615981,2018,1,2018Q1,SharedApartments,227.0,3038.4273127753304,457.0,1509.2407002188183
C08,1466.0,1058.0,0.7216916780354706,2018,2,2018Q2,OneBedroom,636.0,2232.0,636.0,2232.0
C08,1466.0,1058.0,0.7216916780354706,2018,2,2018Q2,TwoBedroom,332.0,3203.0,664.0,1601.5
C08,1466.0,1058.0,0.7216916780354706,2018,2,2018Q2,ThreeBedroom,6.0,5283.0,18.0,1761.0
C08,1466.0,1058.0,0.7216916780354706,2018,2,2018Q2,AllApartments,974.0,2581.7720739219712,1318.0,1907.9256449165403
C08,1466.0,1058.0,0.7216916780354706,2018,2,2018Q2,SharedApartments,338.0,3239.923076923077,682.0,1605.7096774193549
C08,1651.0,1105.0,0.6692913385826772,2018,3,2018Q3,OneBedroom,661.0,2363.0,661.0,2363.0
C08,1651.0,1105.0,0.6692913385826772,2018,3,2018Q3,TwoBedroom,307.0,3250.0,614.0,1625.0
C08,1651.0,1105.0,0.6692913385826772,2018,3,2018Q3,ThreeBedroom,8.0,4625.0,24.0,1541.6666666666667
C08,1651.0,1105.0,0.6692913385826772,2018,3,2018Q3,AllApartments,976.0,2660.5461065573772,1299.0,1998.9938414164742
C08,1651.0,1105.0,0.6692913385826772,2018,3,2018Q3,SharedApartments,315.0,3284.9206349206347,638.0,1621.8652037617555
C08,1555.0,770.0,0.49517684887459806,2018,4,2018Q4,OneBedroom,519.0,2238.0,519.0,2238.0
C08,1555.0,770.0,0.49517684887459806,2018,4,2018Q4,TwoBedroom,178.0,3111.0,356.0,1555.5
C08,1555.0,770.0,0.49517684887459806,2018,4,2018Q4,ThreeBedroom,4.0,4669.0,12.0,1556.3333333333333
C08,1555.0,770.0,0.49517684887459806,2018,4,2018Q4,AllApartments,701.0,2473.546362339515,887.0,1954.8545659526494
C08,1555.0,770.0,0.49517684887459806,2018,4,2018Q4,SharedApartments,182.0,3145.2417582417584,368.0,1555.5271739130435
C08,1994.0,1029.0,0.5160481444332999,2019,1,2019Q1,OneBedroom,635.0,2156.0,635.0,2156.0
C08,1994.0,1029.0,0.5160481444332999,2019,1,2019Q1,TwoBedroom,311.0,2957.0,622.0,1478.5
C08,1994.0,1029.0,0.5160481444332999,2019,1,2019Q1,ThreeBedroom,12.0,3838.0,36.0,1279.3333333333333
C08,1994.0,1029.0,0.5160481444332999,2019,1,2019Q1,AllApartments,958.0,2437.1012526096033,1293.0,1805.6790409899459
C08,1994.0,1029.0,0.5160481444332999,2019,1,2019Q1,SharedApartments,323.0,2989.7306501547987,658.0,1467.6033434650456
C08,2323.0,1439.0,0.6194575979337064,2019,2,2019Q2,OneBedroom,837.0,2275.0,837.0,2275.0
C08,2323.0,1439.0,0.6194575979337064,2019,2,2019Q2,TwoBedroom,472.0,3075.0,944.0,1537.5
C08,2323.0,1439.0,0.6194575979337064,2019,2,2019Q2,ThreeBedroom,16.0,3883.0,48.0,1294.3333333333333
C08,2323.0,1439.0,0.6194575979337064,2019,2,2019Q2,AllApartments,1325.0,2579.3984905660377,1829.0,1868.6183706943684
C08,2323.0,1439.0,0.6194575979337064,2019,2,2019Q2,SharedApartments,488.0,3101.4918032786886,992.0,1525.733870967742
C08,2372.0,1551.0,0.6538785834738617,2019,3,2019Q3,OneBedroom,960.0,2378.0,960.0,2378.0
C08,2372.0,1551.0,0.6538785834738617,2019,3,2019Q3,TwoBedroom,408.0,3218.0,816.0,1609.0
C08,2372.0,1551.0,0.6538785834738617,2019,3,2019Q3,ThreeBedroom,22.0,4466.0,66.0,1488.6666666666667
C08,2372.0,1551.0,0.6538785834738617,2019,3,2019Q3,AllApartments,1390.0,2657.608633093525,1842.0,2005.470141150923
C08,2372.0,1551.0,0.6538785834738617,2019,3,2019Q3,SharedApartments,430.0,3281.851162790698,882.0,1599.9954648526077
C08,1837.0,777.0,0.4229722373434948,2019,4,2019Q4,OneBedroom,518.0,2311.0,518.0,2311.0
C08,1837.0,777.0,0.4229722373434948,2019,4,2019Q4,TwoBedroom,182.0,3151.0,364.0,1575.5
C08,1837.0,777.0,0.4229722373434948,2019,4,2019Q4,ThreeBedroom,5.0,4110.0,15.0,1370.0
C08,1837.0,777.0,0.4229722373434948,2019,4,2019Q4,AllApartments,705.0,2540.6099290780144,897.0,1996.8004459308806
C08,1837.0,777.0,0.4229722373434948,2019,4,2019Q4,SharedApartments,187.0,3176.6417112299464,379.0,1567.3667546174142
C08,2191.0,948.0,0.43267914194431767,2020,1,2020Q1,OneBedroom,613.0,2232.0,613.0,2232.0
C08,2191.0,948.0,0.43267914194431767,2020,1,2020Q1,TwoBedroom,225.0,3054.0,450.0,1527.0
C08,2191.0,948.0,0.43267914194431767,2020,1,2020Q1,ThreeBedroom,15.0,4253.0,45.0,1417.6666666666667
C08,2191.0,948.0,0.43267914194431767,2020,1,2020Q1,AllApartments,853.0,2484.3622508792496,1108.0,1912.6001805054152
C08,2191.0,948.0,0.43267914194431767,2020,1,2020Q1,SharedApartments,240.0,3128.9375,495.0,1517.060606060606
C08,3317.0,997.0,0.3005728067530901,2020,2,2020Q2,OneBedroom,593.0,2086.0,593.0,2086.0
C08,3317.0,997.0,0.3005728067530901,2020,2,2020Q2,TwoBedroom,266.0,2781.0,532.0,1390.5
C08,3317.0,997.0,0.3005728067530901,2020,2,2020Q2,ThreeBedroom,17.0,3276.0,51.0,1092.0
C08,3317.0,997.0,0.3005728067530901,2020,2,2020Q2,AllApartments,876.0,2320.132420091324,1176.0,1728.2619047619048
C08,3317.0,997.0,0.3005728067530901,2020,2,2020Q2,SharedApartments,283.0,2810.7349823321556,583.0,1364.3876500857632
C08,5780.0,2036.0,0.3522491349480969,2020,3,2020Q3,OneBedroom,1190.0,1997.0,1190.0,1997.0
C08,5780.0,2036.0,0.3522491349480969,2020,3,2020Q3,TwoBedroom,599.0,2681.0,1198.0,1340.5
C08,5780.0,2036.0,0.3522491349480969,2020,3,2020Q3,ThreeBedroom,39.0,3360.0,117.0,1120.0
C08,5780.0,2036.0,0.3522491349480969,2020,3,2020Q3,AllApartments,1828.0,2250.2128008752734,2505.0,1642.0714570858283
C08,5780.0,2036.0,0.3522491349480969,2020,3,2020Q3,SharedApartments,638.0,2722.5062695924767,1315.0,1320.8813688212929
C08,5475.0,1942.0,0.35470319634703196,2020,4,2020Q4,OneBedroom,1177.0,1813.0,1177.0,1813.0
C08,5475.0,1942.0,0.35470319634703196,2020,4,2020Q4,TwoBedroom,553.0,2588.0,1106.0,1294.0
C08,5475.0,1942.0,0.35470319634703196,2020,4,2020Q4,ThreeBedroom,14.0,3414.0,42.0,1138.0
C08,5475.0,1942.0,0.35470319634703196,2020,4,2020Q4,AllApartments,1744.0,2071.594610091743,2325.0,1553.9187096774194
C08,5475.0,1942.0,0.35470319634703196,2020,4,2020Q4,SharedApartments,567.0,2608.395061728395,1148.0,1288.2926829268292
C08,4628.0,1936.0,0.41832324978392393,2021,1,2021Q1,OneBedroom,1281.0,1773.0,1281.0,1773.0
C08,4628.0,1936.0,0.41832324978392393,2021,1,2021Q1,TwoBedroom,496.0,2523.0,992.0,1261.5
C08,4628.0,1936.0,0.41832324978392393,2021,1,2021Q1,ThreeBedroom,25.0,3180.0,75.0,1060.0
C08,4628.0,1936.0,0.41832324978392393,2021,1,2021Q1,AllApartments,1802.0,1998.957269700333,2348.0,1534.123083475298
C08,4628.0,1936.0,0.41832324978392393,2021,1,2021Q1,SharedApartments,521.0,2554.5259117082533,1067.0,1247.336457357076
C08,3904.0,2454.0,0.6285860655737705,2021,2,2021Q2,OneBedroom,1534.0,1833.0,1534.0,1833.0
C08,3904.0,2454.0,0.6285860655737705,2021,2,2021Q2,TwoBedroom,650.0,2563.0,1300.0,1281.5
C08,3904.0,2454.0,0.6285860655737705,2021,2,2021Q2,ThreeBedroom,57.0,3139.0,171.0,1046.3333333333333
C08,3904.0,2454.0,0.6285860655737705,2021,2,2021Q2,AllApartments,2241.0,2077.9540383757253,3005.0,1549.648918469218
C08,3904.0,2454.0,0.6285860655737705,2021,2,2021Q2,SharedApartments,707.0,2609.4384724186702,1471.0,1254.162474507138
C08,3478.0,2467.0,0.7093156986774009,2021,3,2021Q3,OneBedroom,1499.0,2097.0,1499.0,2097.0
C08,3478.0,2467.0,0.7093156986774009,2021,3,2021Q3,TwoBedroom,701.0,3002.0,1402.0,1501.0
C08,3478.0,2467.0,0.7093156986774009,2021,3,2021Q3,ThreeBedroom,53.0,3915.0,159.0,1305.0
C08,3478.0,2467.0,0.7093156986774009,2021,3,2021Q3,AllApartments,2253.0,2421.3493120284065,3060.0,1782.7777777777778
C08,3478.0,2467.0,0.7093156986774009,2021,3,2021Q3,SharedApartments,754.0,3066.176392572944,1561.0,1481.0358744394618
C08,2621.0,1562.0,0.5959557420831744,2021,4,2021Q4,OneBedroom,949.0,2106.0,949.0,2106.0
C08,2621.0,1562.0,0.5959557420831744,2021,4,2021Q4,TwoBedroom,425.0,2956.0,850.0,1478.0
C08,2621.0,1562.0,0.5959557420831744,2021,4,2021Q4,ThreeBedroom,35.0,3644.0,105.0,1214.6666666666667
C08,2621.0,1562.0,0.5959557420831744,2021,4,2021Q4,AllApartments,1409.0,2400.591909155429,1904.0,1776.4884453781513
C08,2621.0,1562.0,0.5959557420831744,2021,4,2021Q4,SharedApartments,460.0,3008.3478260869565,955.0,1449.0471204188482
C09,38.0,24.0,0.631578947368421,2012,1,2012Q1,OneBedroom,15.0,1951.0,15.0,1951.0
C09,38.0,24.0,0.631578947368421,2012,1,2012Q1,TwoBedroom,9.0,3261.0,18.0,1630.5
C09,38.0,24.0,0.631578947368421,2012,1,2012Q1,ThreeBedroom,1.0,2300.0,3.0,766.6666666666666
C09,38.0,24.0,0.631578947368421,2012,1,2012Q1,AllApartments,25.0,2436.56,36.0,1692.0555555555557
C09,38.0,24.0,0.631578947368421,2012,1,2012Q1,SharedApartments,10.0,3164.9,21.0,1507.095238095238
C09,60.0,32.0,0.5333333333333333,2012,2,2012Q2,OneBedroom,15.0,1780.0,15.0,1780.0
C09,60.0,32.0,0.5333333333333333,2012,2,2012Q2,TwoBedroom,16.0,2475.0,32.0,1237.5
C09,60.0,32.0,0.5333333333333333,2012,2,2012Q2,ThreeBedroom,1.0,2300.0,3.0,766.6666666666666
C09,60.0,32.0,0.5333333333333333,2012,2,2012Q2,AllApartments,32.0,2143.75,50.0,1372.0
C09,60.0,32.0,0.5333333333333333,2012,2,2012Q2,SharedApartments,17.0,2464.705882352941,35.0,1197.142857142857
C09,53.0,31.0,0.5849056603773585,2012,3,2012Q3,OneBedroom,16.0,1802.0,16.0,1802.0
C09,53.0,31.0,0.5849056603773585,2012,3,2012Q3,TwoBedroom,15.0,2564.0,30.0,1282.0
C09,53.0,31.0,0.5849056603773585,2012,3,2012Q3,ThreeBedroom,1.5,3400.0,4.5,1133.3333333333333
C09,53.0,31.0,0.5849056603773585,2012,3,2012Q3,AllApartments,32.5,2227.4461538461537,50.5,1433.5049504950496
C09,53.0,31.0,0.5849056603773585,2012,3,2012Q3,SharedApartments,16.5,2640.0,34.5,1262.608695652174
C09,54.0,20.0,0.37037037037037035,2012,4,2012Q4,OneBedroom,8.0,1856.0,8.0,1856.0
C09,54.0,20.0,0.37037037037037035,2012,4,2012Q4,TwoBedroom,10.0,2324.0,20.0,1162.0
C09,54.0,20.0,0.37037037037037035,2012,4,2012Q4,ThreeBedroom,2.0,4500.0,6.0,1500.0
C09,54.0,20.0,0.37037037037037035,2012,4,2012Q4,AllApartments,20.0,2354.4,34.0,1384.9411764705883
C09,54.0,20.0,0.37037037037037035,2012,4,2012Q4,SharedApartments,12.0,2686.6666666666665,26.0,1240.0
C09,58.0,30.0,0.5172413793103449,2013,1,2013Q1,OneBedroom,15.0,1910.0,15.0,1910.0
C09,58.0,30.0,0.5172413793103449,2013,1,2013Q1,TwoBedroom,13.0,2592.0,26.0,1296.0
C09,58.0,30.0,0.5172413793103449,2013,1,2013Q1,ThreeBedroom,1.0,3300.0,3.0,1100.0
C09,58.0,30.0,0.5172413793103449,2013,1,2013Q1,AllApartments,29.0,2263.655172413793,44.0,1491.9545454545455
C09,58.0,30.0,0.5172413793103449,2013,1,2013Q1,SharedApartments,14.0,2642.5714285714284,29.0,1275.7241379310344
C09,53.0,27.0,0.5094339622641509,2013,2,2013Q2,OneBedroom,10.0,2006.0,10.0,2006.0
C09,53.0,27.0,0.5094339622641509,2013,2,2013Q2,TwoBedroom,16.0,2752.0,32.0,1376.0
C09,53.0,27.0,0.5094339622641509,2013,2,2013Q2,ThreeBedroom,1.0,4000.0,3.0,1333.3333333333333
C09,53.0,27.0,0.5094339622641509,2013,2,2013Q2,AllApartments,27.0,2521.925925925926,45.0,1513.1555555555556
C09,53.0,27.0,0.5094339622641509,2013,2,2013Q2,SharedApartments,17.0,2825.4117647058824,35.0,1372.3428571428572
C09,65.0,35.0,0.5384615384615384,2013,3,2013Q3,OneBedroom,18.0,1820.0,18.0,1820.0
C09,65.0,35.0,0.5384615384615384,2013,3,2013Q3,TwoBedroom,17.0,2791.0,34.0,1395.5
C09,65.0,35.0,0.5384615384615384,2013,3,2013Q3,ThreeBedroom,1.0,4333.333333333333,3.0,1444.4444444444443
C09,65.0,35.0,0.5384615384615384,2013,3,2013Q3,AllApartments,36.0,2348.3425925925926,55.0,1537.0969696969696
C09,65.0,35.0,0.5384615384615384,2013,3,2013Q3,SharedApartments,18.0,2876.685185185185,37.0,1399.4684684684685
C09,53.0,21.0,0.39622641509433965,2013,4,2013Q4,OneBedroom,12.0,1886.0,12.0,1886.0
C09,53.0,21.0,0.39622641509433965,2013,4,2013Q4,TwoBedroom,8.0,2769.0,16.0,1384.5
C09,53.0,21.0,0.39622641509433965,2013,4,2013Q4,ThreeBedroom,1.0,4666.666666666667,3.0,1555.5555555555557
C09,53.0,21.0,0.39622641509433965,2013,4,2013Q4,AllApartments,21.0,2354.7936507936506,31.0,1595.1827956989246
C09,53.0,21.0,0.39622641509433965,2013,4,2013Q4,SharedApartments,9.0,2979.851851851852,19.0,1411.5087719298247
C09,69.0,29.0,0.42028985507246375,2014,1,2014Q1,OneBedroom,16.0,1895.0,16.0,1895.0
C09,69.0,29.0,0.42028985507246375,2014,1,2014Q1,TwoBedroom,11.0,2811.0,22.0,1405.5
C09,69.0,29.0,0.42028985507246375,2014,1,2014Q1,ThreeBedroom,1.0,5000.0,3.0,1666.6666666666667
C09,69.0,29.0,0.42028985507246375,2014,1,2014Q1,AllApartments,28.0,2365.75,41.0,1615.6341463414635
C09,69.0,29.0,0.42028985507246375,2014,1,2014Q1,SharedApartments,12.0,2993.4166666666665,25.0,1436.84
C09,122.0,69.0,0.5655737704918032,2014,2,2014Q2,OneBedroom,32.0,1969.0,32.0,1969.0
C09,122.0,69.0,0.5655737704918032,2014,2,2014Q2,TwoBedroom,37.0,2524.0,74.0,1262.0
C09,122.0,69.0,0.5655737704918032,2014,2,2014Q2,ThreeBedroom,1.5,4062.5,4.5,1354.1666666666667
C09,122.0,69.0,0.5655737704918032,2014,2,2014Q2,AllApartments,70.5,2304.81914893617,110.5,1470.4954751131222
C09,122.0,69.0,0.5655737704918032,2014,2,2014Q2,SharedApartments,38.5,2583.9415584415583,78.5,1267.283439490446
C09,100.0,67.0,0.67,2014,3,2014Q3,OneBedroom,32.0,1890.0,32.0,1890.0
C09,100.0,67.0,0.67,2014,3,2014Q3,TwoBedroom,33.0,2968.0,66.0,1484.0
C09,100.0,67.0,0.67,2014,3,2014Q3,ThreeBedroom,2.0,3125.0,6.0,1041.6666666666667
C09,100.0,67.0,0.67,2014,3,2014Q3,AllApartments,67.0,2457.820895522388,104.0,1583.4038461538462
C09,100.0,67.0,0.67,2014,3,2014Q3,SharedApartments,35.0,2976.9714285714285,72.0,1447.138888888889
C09,43.0,19.0,0.4418604651162791,2014,4,2014Q4,OneBedroom,12.0,1998.0,12.0,1998.0
C09,43.0,19.0,0.4418604651162791,2014,4,2014Q4,TwoBedroom,7.0,2886.0,14.0,1443.0
C09,43.0,19.0,0.4418604651162791,2014,4,2014Q4,ThreeBedroom,1.5,5812.5,4.5,1937.5
C09,43.0,19.0,0.4418604651162791,2014,4,2014Q4,AllApartments,20.5,2580.329268292683,30.5,1734.3196721311476
C09,43.0,19.0,0.4418604651162791,2014,4,2014Q4,SharedApartments,8.5,3402.4411764705883,18.5,1563.2837837837837
C09,64.0,23.0,0.359375,2015,1,2015Q1,OneBedroom,13.0,2000.0,13.0,2000.0
C09,64.0,23.0,0.359375,2015,1,2015Q1,TwoBedroom,9.0,2700.0,18.0,1350.0
C09,64.0,23.0,0.359375,2015,1,2015Q1,ThreeBedroom,1.0,8500.0,3.0,2833.3333333333335
C09,64.0,23.0,0.359375,2015,1,2015Q1,AllApartments,23.0,2556.521739130435,34.0,1729.4117647058824
C09,64.0,23.0,0.359375,2015,1,2015Q1,SharedApartments,10.0,3280.0,21.0,1561.904761904762
C09,86.0,39.0,0.45348837209302323,2015,2,2015Q2,OneBedroom,16.0,1795.0,16.0,1795.0
C09,86.0,39.0,0.45348837209302323,2015,2,2015Q2,TwoBedroom,23.0,2719.0,46.0,1359.5
C09,86.0,39.0,0.45348837209302323,2015,2,2015Q2,ThreeBedroom,1.0,6750.0,3.0,2250.0
C09,86.0,39.0,0.45348837209302323,2015,2,2015Q2,AllApartments,40.0,2450.175,65.0,1507.8
C09,86.0,39.0,0.45348837209302323,2015,2,2015Q2,SharedApartments,24.0,2886.9583333333335,49.0,1414.0204081632653
C09,86.0,44.0,0.5116279069767442,2015,3,2015Q3,OneBedroom,22.0,1865.0,22.0,1865.0
C09,86.0,44.0,0.5116279069767442,2015,3,2015Q3,TwoBedroom,21.0,2669.0,42.0,1334.5
C09,86.0,44.0,0.5116279069767442,2015,3,2015Q3,ThreeBedroom,1.0,5000.0,3.0,1666.6666666666667
C09,86.0,44.0,0.5116279069767442,2015,3,2015Q3,AllApartments,44.0,2319.9772727272725,67.0,1523.5671641791046
C09,86.0,44.0,0.5116279069767442,2015,3,2015Q3,SharedApartments,22.0,2774.9545454545455,45.0,1356.6444444444444
C09,61.0,29.0,0.47540983606557374,2015,4,2015Q4,OneBedroom,14.0,1805.0,14.0,1805.0
C09,61.0,29.0,0.47540983606557374,2015,4,2015Q4,TwoBedroom,13.0,3040.0,26.0,1520.0
C09,61.0,29.0,0.47540983606557374,2015,4,2015Q4,ThreeBedroom,2.0,3925.0,6.0,1308.3333333333333
C09,61.0,29.0,0.47540983606557374,2015,4,2015Q4,AllApartments,29.0,2504.8275862068967,46.0,1579.1304347826087
C09,61.0,29.0,0.47540983606557374,2015,4,2015Q4,SharedApartments,15.0,3158.0,32.0,1480.3125
C09,72.0,37.0,0.5138888888888888,2016,1,2016Q1,OneBedroom,21.0,2001.0,21.0,2001.0
C09,72.0,37.0,0.5138888888888888,2016,1,2016Q1,TwoBedroom,15.0,2833.0,30.0,1416.5
C09,72.0,37.0,0.5138888888888888,2016,1,2016Q1,ThreeBedroom,1.0,2950.0,3.0,983.3333333333334
C09,72.0,37.0,0.5138888888888888,2016,1,2016Q1,AllApartments,37.0,2363.945945945946,54.0,1619.7407407407406
C09,72.0,37.0,0.5138888888888888,2016,1,2016Q1,SharedApartments,16.0,2840.3125,33.0,1377.121212121212
