index,occurrence_unique_id,occurrence_year,division,homicide_type,occurrence_date,hood_id,neighbourhood,longitude,latitude,object_id,x,y
1304,GO-20192106976,2019,D53,Stabbing,2019-10-31 12:00:00,95,Annex (95),-79.40414752,43.66746377,1201,-79.40414752,43.66746376999999
1305,GO-20192131648,2019,D22,Shooting,2019-11-04 13:00:00,14,Islington-City Centre West (14),-79.55611632,43.61421803,1202,-79.55611632000002,43.614218029999996
1307,GO-20192136178,2019,D55,Shooting,2019-11-05 13:00:00,61,Taylor-Massey (61),-79.2996563,43.69468093,1203,-79.2996563,43.69468093
1308,GO-20192150110,2019,D12,Shooting,2019-11-07 13:00:00,113,Weston (113),-79.50420958,43.70447479,1204,-79.50420958,43.704474790000006
1309,GO-20192212187,2019,D13,Shooting,2019-11-16 13:00:00,107,Oakwood Village (107),-79.44028456,43.6914827,1205,-79.44028456000001,43.6914827
1310,GO-20192263515,2019,D43,Shooting,2019-11-23 13:00:00,138,Eglinton East (138),-79.24468,43.74478793,1206,-79.24468,43.74478792999999
1314,GO-20192361770,2019,D31,Shooting,2019-12-07 13:00:00,21,Humber Summit (21),-79.54266883,43.75333712,1207,-79.54266882999998,43.75333712
1316,GO-20192390277,2019,D33,Shooting,2019-12-11 13:00:00,49,Bayview Woods-Steeles (49),-79.36908237,43.79129462,1208,-79.36908237,43.791294619999995
1317,GO-20192390677,2019,D23,Other,2019-12-11 13:00:00,1,West Humber-Clairville (1),-79.60269102,43.72372827,1209,-79.60269102,43.723728269999995
1318,GO-20192412908,2019,D31,Shooting,2019-12-15 13:00:00,26,Downsview-Roding-CFB (26),-79.48248767,43.72856336,1210,-79.48248767,43.728563359999995
1319,GO-20192378461,2019,D41,Stabbing,2019-12-10 13:00:00,119,Wexford/Maryvale (119),-79.30173229,43.74710768,1211,-79.30173229,43.747107679999985
1320,GO-20192452711,2019,D12,Other,2019-12-20 13:00:00,113,Weston (113),-79.51127669,43.69834448,1212,-79.51127669,43.69834448
1321,GO-20192464487,2019,D14,Other,2019-12-22 13:00:00,79,University (79),-79.40599871,43.66226023,1213,-79.40599871000002,43.66226023
1322,GO-20192470898,2019,D14,Stabbing,2019-12-23 13:00:00,85,South Parkdale (85),-79.43657354,43.63873271,1214,-79.43657353999998,43.63873270999999
1324,GO-20192465270,2019,D51,Stabbing,2019-12-22 13:00:00,73,Moss Park (73),-79.37099208,43.65829436,1215,-79.37099208000001,43.65829435999999
1325,GO-20192490349,2019,D22,Shooting,2019-12-27 13:00:00,13,Etobicoke West Mall (13),-79.56478117,43.63934284,1216,-79.56478117000002,43.63934284
1326,GO-20192503671,2019,D43,Shooting,2019-12-29 13:00:00,138,Eglinton East (138),-79.23969294,43.74160962,1217,-79.23969294,43.741609619999984
1327,GO-20205967,2020,D51,Shooting,2020-01-01 13:00:00,72,Regent Park (72),-79.35864726,43.66241529,1218,-79.35864726,43.662415289999984
1328,GO-20192520736,2019,D42,Shooting,2019-12-31 13:00:00,132,Malvern (132),-79.22671389,43.81198024,1219,-79.22671389,43.81198024
1331,GO-20192445475,2019,D42,Stabbing,2019-12-19 13:00:00,118,Tam O'Shanter-Sullivan (118),-79.2993063,43.78359438,1220,-79.2993063,43.78359437999999
1332,GO-202069552,2020,D43,Shooting,2020-01-11 13:00:00,135,Morningside (135),-79.20909342,43.78706868,1221,-79.20909342,43.78706867999999
1333,GO-202082425,2020,D42,Stabbing,2020-01-13 13:00:00,118,Tam O'Shanter-Sullivan (118),-79.30466977,43.78164141,1222,-79.30466977,43.78164140999999
1334,GO-2020135493,2020,D43,Shooting,2020-01-20 13:00:00,137,Woburn (137),-79.23171553,43.77643477,1223,-79.23171552999999,43.77643476999999
1337,GO-2020136609,2020,D13,Other,2020-01-20 13:00:00,107,Oakwood Village (107),-79.43250705,43.68513656,1224,-79.43250705,43.68513656
1338,GO-2020174603,2020,D43,Shooting,2020-01-25 13:00:00,139,Scarborough Village (139),-79.21945113,43.73660189,1225,-79.21945112999998,43.73660189
1339,GO-2020219180,2020,D14,Shooting,2020-01-31 13:00:00,77,Waterfront Communities-The Island (77),-79.39924205,43.63909783,1226,-79.39924205,43.63909782999999
1340,GO-2020219180,2020,D14,Shooting,2020-01-31 13:00:00,77,Waterfront Communities-The Island (77),-79.39924205,43.63909783,1227,-79.39924205,43.63909782999999
1342,GO-2020249293,2020,D55,Shooting,2020-02-05 13:00:00,65,Greenwood-Coxwell (65),-79.33130898,43.68170912,1228,-79.33130898,43.68170911999998
1343,GO-2018661938,2018,D41,Other,2018-04-08 12:00:00,119,Wexford/Maryvale (119),-79.30794316,43.7443549,1229,-79.30794316,43.7443549
1344,GO-2020271347,2020,D22,Shooting,2020-02-07 13:00:00,13,Etobicoke West Mall (13),-79.57241116,43.65116281,1230,-79.57241116,43.651162809999995
1345,GO-2020372105,2020,D42,Other,2020-02-21 13:00:00,128,Agincourt South-Malvern West (128),-79.24844472,43.79184684,1231,-79.24844472,43.79184683999999
1346,GO-2020390671,2020,D32,Stabbing,2020-02-24 13:00:00,26,Downsview-Roding-CFB (26),-79.45859957,43.73092317,1232,-79.45859957,43.73092316999999
1348,GO-2020524758,2020,D42,Shooting,2020-03-13 12:00:00,128,Agincourt South-Malvern West (128),-79.2703796,43.7855734,1233,-79.27037960000001,43.7855734
1349,GO-2020538385,2020,D13,Stabbing,2020-03-15 12:00:00,107,Oakwood Village (107),-79.44764573,43.69625936,1234,-79.44764573,43.69625935999999
1350,GO-2020562795,2020,D41,Shooting,2020-03-18 12:00:00,120,Clairlea-Birchmount (120),-79.28874946,43.72068578,1235,-79.28874946,43.72068577999999
1351,GO-2020580138,2020,D51,Shooting,2020-03-21 12:00:00,76,Bay Street Corridor (76),-79.38063454,43.65577409,1236,-79.38063454,43.65577409
1354,GO-2020530236,2020,D12,Other,2020-03-11 12:00:00,115,Mount Dennis (115),-79.48949415,43.68699443,1237,-79.48949415,43.68699443
1356,GO-2020665733,2020,D42,Other,2020-04-05 12:00:00,117,L'Amoreaux (117),-79.31929202,43.79699447,1238,-79.31929202000002,43.796994469999994
1357,GO-2020668167,2020,D53,Shooting,2020-04-05 12:00:00,55,Thorncliffe Park (55),-79.35162719,43.70328132,1239,-79.35162719,43.70328132
1358,GO-2020686647,2020,D13,Shooting,2020-04-08 12:00:00,94,Wychwood (94),-79.43246523,43.68027632,1240,-79.43246522999999,43.68027631999999
1359,GO-2020648505,2020,D43,Other,2020-04-05 12:00:00,137,Woburn (137),-79.23293774,43.77954305,1241,-79.23293774,43.77954305000001
1360,GO-2020717283,2020,D33,Other,2020-04-14 12:00:00,52,Bayview Village (52),-79.37726601,43.77240499,1242,-79.37726601000001,43.77240499
1361,GO-2020762187,2020,D22,Other,2020-04-21 12:00:00,17,Mimico (includes Humber Bay Shores) (17),-79.50007787,43.61724892,1243,-79.50007787000001,43.617248920000016
1362,GO-2020790951,2020,D31,Shooting,2020-04-26 12:00:00,25,Glenfield-Jane Heights (25),-79.50684467,43.74032482,1244,-79.50684466999999,43.74032482
1363,GO-20192385631,2019,D43,Other,2019-12-11 13:00:00,123,Cliffcrest (123),-79.23371656,43.71704024,1245,-79.23371656,43.71704024
1364,GO-2020828038,2020,D41,Shooting,2020-05-02 12:00:00,119,Wexford/Maryvale (119),-79.29969685,43.74754519,1246,-79.29969685,43.74754518999999
1365,GO-2020893378,2020,D53,Other,2020-05-14 12:00:00,104,Mount Pleasant West (104),-79.3904349,43.69860218,1247,-79.3904349,43.698602179999995
1366,GO-2020898005,2020,D23,Shooting,2020-05-14 12:00:00,2,Mount Olive-Silverstone-Jamestown (2),-79.58376752,43.7468156,1248,-79.58376752,43.74681559999999
1367,GO-2020915335,2020,D42,Shooting,2020-05-17 12:00:00,46,Pleasant View (46),-79.32412896,43.77774265,1249,-79.32412896000001,43.77774265
1368,GO-2020909524,2020,D41,Other,2020-05-19 12:00:00,138,Eglinton East (138),-79.25572443,43.74002464,1250,-79.25572443,43.74002464
1369,GO-2020971451,2020,D52,Shooting,2020-05-26 12:00:00,77,Waterfront Communities-The Island (77),-79.39202118,43.64537211,1251,-79.39202118,43.64537211
1370,GO-2020993900,2020,D23,Shooting,2020-05-30 12:00:00,1,West Humber-Clairville (1),-79.59278328,43.73908012,1252,-79.59278327999999,43.73908012
1,111878,2004,D53,Other,2004-01-03 13:00:00,97,Yonge-St.Clair (97),-79.392814,43.68502592,1,-79.39281399999999,43.68502592000001
2,125755,2004,D42,Shooting,2004-01-08 13:00:00,137,Woburn (137),-79.23384908,43.78174501,2,-79.23384907999998,43.78174501
3,136086,2004,D42,Shooting,2004-01-08 13:00:00,132,Malvern (132),-79.2068545,43.81085356,3,-79.2068545,43.810853560000005
4,148623,2004,D13,Shooting,2004-01-25 13:00:00,93,Dovercourt-Wallace Emerson-Junction (93),-79.43436062,43.6704717,4,-79.43436061999999,43.6704717
5,148619,2004,D42,Shooting,2004-01-25 13:00:00,131,Rouge (131),-79.20382249,43.82353918,5,-79.20382249,43.823539180000004
6,152518,2004,D31,Stabbing,2004-02-20 13:00:00,26,Downsview-Roding-CFB (26),-79.50859475,43.72091645,6,-79.50859475000001,43.72091644999999
7,172092,2004,D31,Shooting,2004-02-21 13:00:00,26,Downsview-Roding-CFB (26),-79.50894007,43.72236515,7,-79.50894007000001,43.722365149999995
8,133635,2004,D23,Other,2004-02-21 13:00:00,2,Mount Olive-Silverstone-Jamestown (2),-79.59282796,43.74311454,8,-79.59282796000001,43.74311454
10,218803,2004,D42,Shooting,2004-03-03 13:00:00,132,Malvern (132),-79.22755784,43.8162641,9,-79.22755784,43.8162641
11,200779,2004,D41,Shooting,2004-03-04 13:00:00,120,Clairlea-Birchmount (120),-79.28668911,43.70008354,10,-79.28668911,43.70008354
12,218585,2004,D42,Shooting,2004-03-03 13:00:00,129,Agincourt North (129),-79.26646318,43.80802563,11,-79.26646318,43.80802563
13,229133,2004,D41,Stabbing,2004-03-13 13:00:00,137,Woburn (137),-79.24162034,43.76793345,12,-79.24162033999998,43.76793345000001
14,219659,2004,D53,Other,2004-03-18 13:00:00,32,Englemount-Lawrence (32),-79.42744802,43.70973929,13,-79.42744802,43.709739289999995
15,219687,2004,D42,Other,2004-03-24 13:00:00,137,Woburn (137),-79.22528368,43.75982126,14,-79.22528368,43.759821259999995
16,256410,2004,D51,Other,2004-04-01 13:00:00,73,Moss Park (73),-79.37099208,43.65829436,15,-79.37099208000001,43.65829435999999
17,250857,2004,D23,Shooting,2004-04-13 12:00:00,5,Elms-Old Rexdale (5),-79.5505259,43.72509835,16,-79.5505259,43.72509835
18,350484,2004,D23,Shooting,2004-05-01 12:00:00,2,Mount Olive-Silverstone-Jamestown (2),-79.57924831,43.73524273,17,-79.57924831,43.735242729999996
19,301868,2004,D55,Shooting,2004-03-03 13:00:00,58,Old East York (58),-79.32874138,43.69594155,18,-79.32874138,43.69594155
20,311851,2004,D31,Shooting,2004-05-15 12:00:00,24,Black Creek (24),-79.51872198,43.76916389,19,-79.51872197999998,43.76916389000001
21,311870,2004,D22,Stabbing,2004-05-19 12:00:00,20,Alderwood (20),-79.54410522,43.59431222,20,-79.54410522,43.59431222
22,374867,2004,D51,Shooting,2004-05-21 12:00:00,72,Regent Park (72),-79.36296147,43.660087,21,-79.36296146999999,43.660087
23,408720,2004,D23,Other,2004-05-21 12:00:00,3,Thistletown-Beaumond Heights (3),-79.57792509,43.73682962,22,-79.57792508999998,43.736829619999995
24,374908,2004,D13,Other,2004-05-20 12:00:00,31,Yorkdale-Glen Park (31),-79.45700365,43.7101653,23,-79.45700365,43.7101653
25,418221,2004,D11,Other,2004-05-25 12:00:00,86,Roncesvalles (86),-79.43871159,43.64246141,24,-79.43871159,43.64246141
26,456650,2004,D51,Other,2004-06-01 12:00:00,73,Moss Park (73),-79.37469468,43.66068103,25,-79.37469468000002,43.660681030000006
27,455137,2004,D14,Shooting,2004-06-04 12:00:00,85,South Parkdale (85),-79.42808998,43.63598082,26,-79.42808998,43.63598081999999
28,456829,2004,D51,Stabbing,2004-06-18 12:00:00,73,Moss Park (73),-79.36941977,43.65452491,27,-79.36941977000001,43.65452490999999
29,510813,2004,D31,Shooting,2004-06-19 12:00:00,23,Pelmo Park-Humberlea (23),-79.53607958,43.7110303,28,-79.53607958,43.71103029999999
30,564223,2004,D31,Shooting,2004-07-01 12:00:00,24,Black Creek (24),-79.52262842,43.77214167,29,-79.52262841999999,43.772141669999996
31,565547,2004,D41,Stabbing,2004-07-05 12:00:00,121,Oakridge (121),-79.27576084,43.69953959,30,-79.27576084,43.69953958999999
32,565561,2004,D22,Stabbing,2004-07-07 12:00:00,16,Stonegate-Queensway (16),-79.48521322,43.63015323,31,-79.48521322,43.63015323
33,564251,2004,D31,Stabbing,2004-07-08 12:00:00,113,Weston (113),-79.50530573,43.7084158,32,-79.50530573,43.7084158
34,565588,2004,D32,Stabbing,2004-07-09 12:00:00,37,Willowdale West (37),-79.41240726,43.76747172,33,-79.41240726,43.76747172
35,592201,2004,D33,Shooting,2004-07-21 12:00:00,48,Hillcrest Village (48),-79.35629696,43.8008594,34,-79.35629696,43.8008594
36,593866,2004,D11,Other,2004-07-23 12:00:00,90,Junction Area (90),-79.46761441,43.66325179,35,-79.46761440999998,43.66325179
37,594159,2004,D51,Shooting,2004-07-24 12:00:00,77,Waterfront Communities-The Island (77),-79.36665279,43.65068091,36,-79.36665279,43.65068091
38,607864,2004,D11,Other,2004-08-05 12:00:00,93,Dovercourt-Wallace Emerson-Junction (93),-79.45335604,43.66332053,37,-79.45335604,43.66332052999999
39,616055,2004,D31,Stabbing,2004-08-18 12:00:00,113,Weston (113),-79.50379913,43.70287945,38,-79.50379913,43.702879450000005
40,605174,2004,D13,Stabbing,2004-08-19 12:00:00,108,Briar Hill-Belgravia (108),-79.44106893,43.7022538,39,-79.44106893,43.7022538
41,592255,2004,D42,Shooting,2004-08-30 12:00:00,134,Highland Creek (134),-79.15774084,43.79384641,40,-79.15774084000002,43.79384641
42,635798,2004,D51,Other,2004-08-30 12:00:00,75,Church-Yonge Corridor (75),-79.37267618,43.65234821,41,-79.37267618,43.65234821
43,642839,2004,D31,Stabbing,2004-08-31 12:00:00,22,Humbermede (22),-79.54675254,43.74912481,42,-79.54675254,43.74912480999999
44,642110,2004,D23,Shooting,2004-09-05 12:00:00,6,Kingsview Village-The Westway (6),-79.56140409,43.70064099,43,-79.56140409000001,43.700640990000004
45,650681,2004,D23,Shooting,2004-09-21 12:00:00,1,West Humber-Clairville (1),-79.61423505,43.73219045,44,-79.61423505,43.732190450000004
46,633558,2004,D11,Other,2004-09-22 12:00:00,27,York University Heights (27),-79.49236064,43.74532769,45,-79.49236064,43.745327689999996
47,676448,2004,D55,Other,2004-10-08 12:00:00,70,South Riverdale (70),-79.33723662,43.66056273,46,-79.33723662,43.660562729999995
48,683174,2004,D31,Shooting,2004-10-15 12:00:00,28,Rustic (28),-79.50051289,43.71126878,47,-79.50051289,43.71126878
49,696852,2004,D53,Other,2004-10-27 12:00:00,99,Mount Pleasant East (99),-79.37854379,43.70102052,48,-79.37854379,43.70102051999999
50,697185,2004,D13,Other,2004-11-12 13:00:00,92,Corso Italia-Davenport (92),-79.44742948,43.67521918,49,-79.44742948,43.67521917999999
51,734705,2004,D14,Stabbing,2004-12-01 13:00:00,93,Dovercourt-Wallace Emerson-Junction (93),-79.4286816,43.66930437,50,-79.4286816,43.66930436999999
52,734705,2004,D14,Stabbing,2004-12-01 13:00:00,93,Dovercourt-Wallace Emerson-Junction (93),-79.4286816,43.66930437,51,-79.4286816,43.66930436999999
53,735933,2004,D42,Other,2004-12-02 13:00:00,133,Centennial Scarborough (133),-79.16907557,43.7813256,52,-79.16907557000002,43.781325599999995
54,734029,2004,D55,Stabbing,2004-12-03 13:00:00,58,Old East York (58),-79.32874138,43.69594155,53,-79.32874138,43.69594155
55,643900,2004,D11,Other,2004-10-21 12:00:00,87,High Park-Swansea (87),-79.47283239,43.65187981,54,-79.47283239,43.65187981
56,735980,2004,D33,Stabbing,2004-12-11 13:00:00,40,St.Andrew-Windfields (40),-79.38493038,43.7521505,55,-79.38493038,43.752150499999985
57,730198,2004,D14,Stabbing,2004-12-11 13:00:00,78,Kensington-Chinatown (78),-79.40180671,43.65765229,56,-79.40180671,43.657652289999994
58,775505,2004,D55,Stabbing,2004-12-12 13:00:00,54,O'Connor-Parkview (54),-79.30895013,43.70868002,57,-79.30895013,43.708680019999996
59,736004,2004,D51,Shooting,2004-12-19 13:00:00,75,Church-Yonge Corridor (75),-79.37883347,43.66067091,58,-79.37883346999999,43.66067091
60,811677,2004,D41,Shooting,2004-12-19 13:00:00,124,Kennedy Park (124),-79.25647668,43.73074594,59,-79.25647668,43.73074593999999
61,730003,2004,D55,Shooting,2004-12-20 13:00:00,44,Flemingdon Park (44),-79.32774009,43.71262111,60,-79.32774009,43.71262110999999
62,860547,2004,D42,Stabbing,2004-12-31 13:00:00,123,Cliffcrest (123),-79.23587695,43.73537962,61,-79.23587695,43.73537962
63,986698,2004,D42,Other,2004-07-12 12:00:00,132,Malvern (132),-79.2360175,43.79187604,62,-79.2360175,43.791876040000005
64,308782,2004,D31,Shooting,2004-05-22 12:00:00,29,Maple Leaf (29),-79.4794254,43.71472156,63,-79.4794254,43.714721559999994
65,879569,2005,D42,Stabbing,2005-01-14 13:00:00,130,Milliken (130),-79.26520069,43.82737834,64,-79.26520068999999,43.82737834
66,910043,2005,D14,Stabbing,2005-01-18 13:00:00,93,Dovercourt-Wallace Emerson-Junction (93),-79.42442078,43.66537972,65,-79.42442078,43.66537971999999
67,920738,2005,D14,Shooting,2005-01-21 13:00:00,82,Niagara (82),-79.40767877,43.64290821,66,-79.40767877,43.642908209999995
71,920738,2005,D14,Shooting,2005-01-21 13:00:00,82,Niagara (82),-79.40767877,43.64290821,67,-79.40767877,43.642908209999995
72,951634,2005,D33,Shooting,2005-02-11 13:00:00,126,Dorset Park (126),-79.2822164,43.76942091,68,-79.28221639999998,43.769420909999994
73,733656,2005,D12,Other,2005-02-11 13:00:00,91,Weston-Pellam Park (91),-79.45575562,43.6703367,69,-79.45575562,43.6703367
74,736672,2005,D23,Shooting,2005-02-12 13:00:00,2,Mount Olive-Silverstone-Jamestown (2),-79.58705964,43.75362093,70,-79.58705964,43.75362093
75,768554,2005,D41,Shooting,2005-02-15 13:00:00,126,Dorset Park (126),-79.2822164,43.76942091,71,-79.28221639999998,43.769420909999994
76,918414,2005,D51,Shooting,2005-02-15 13:00:00,71,Cabbagetown-South St.James Town (71),-79.37373773,43.66729501,72,-79.37373773,43.66729501
77,929672,2005,D22,Other,2005-02-18 13:00:00,17,Mimico (includes Humber Bay Shores) (17),-79.49183577,43.61328519,73,-79.49183577,43.61328518999999
78,969241,2005,D32,Shooting,2005-02-28 13:00:00,35,Westminster-Branson (35),-79.44601222,43.78591811,74,-79.44601222,43.78591811
79,953786,2005,D33,Shooting,2005-03-05 13:00:00,42,Banbury-Don Mills (42),-79.35626481,43.74098188,75,-79.35626481,43.74098187999999
80,745939,2005,D22,Stabbing,2005-03-11 13:00:00,16,Stonegate-Queensway (16),-79.49819683,43.62392068,76,-79.49819683000001,43.62392067999998
81,758352,2005,D51,Shooting,2005-03-25 13:00:00,75,Church-Yonge Corridor (75),-79.37933495,43.66187576,77,-79.37933495,43.66187576
82,884190,2005,D41,Shooting,2005-04-13 12:00:00,122,Birchcliffe-Cliffside (122),-79.2812186,43.68531183,78,-79.2812186,43.68531183
83,1052948,2005,D11,Shooting,2005-04-18 12:00:00,85,South Parkdale (85),-79.4359982,43.63717625,79,-79.4359982,43.63717625
84,1006774,2005,D52,Other,2005-04-19 12:00:00,77,Waterfront Communities-The Island (77),-79.38396859,43.64239001,80,-79.38396859,43.642390009999986
85,739652,2005,D31,Shooting,2005-04-24 12:00:00,21,Humber Summit (21),-79.5529431,43.75144038,81,-79.55294309999998,43.75144038
86,736140,2005,D42,Stabbing,2005-05-04 12:00:00,129,Agincourt North (129),-79.28060753,43.80644999,82,-79.28060753000001,43.80644998999999
87,739574,2005,D14,Shooting,2005-05-05 12:00:00,83,Dufferin Grove (83),-79.43532635,43.65988369,83,-79.43532635,43.65988369
88,737037,2005,D31,Stabbing,2005-05-05 12:00:00,25,Glenfield-Jane Heights (25),-79.51531663,43.75521416,84,-79.51531663,43.75521416000001
89,756176,2005,D55,Shooting,2005-05-08 12:00:00,69,Blake-Jones (69),-79.3417383,43.6795669,85,-79.34173830000002,43.6795669
90,1001532,2005,D51,Shooting,2005-05-14 12:00:00,75,Church-Yonge Corridor (75),-79.38159831,43.66737287,86,-79.38159831000002,43.66737286999999
91,863844,2005,D41,Shooting,2005-05-15 12:00:00,137,Woburn (137),-79.24562478,43.7826374,87,-79.24562478,43.78263739999999
92,988453,2005,D42,Shooting,2005-05-18 12:00:00,136,West Hill (136),-79.1906151,43.75870654,88,-79.1906151,43.75870653999999
93,781084,2005,D31,Stabbing,2005-05-27 12:00:00,25,Glenfield-Jane Heights (25),-79.50964031,43.73967319,89,-79.50964031,43.73967319000001
94,760646,2005,D55,Shooting,2005-06-12 12:00:00,62,East End-Danforth (62),-79.29488033,43.68971806,90,-79.29488033,43.68971806
284,1000509,2005,D31,Shooting,2005-06-24 12:00:00,24,Black Creek (24),-79.52183024,43.76677018,91,-79.52183024,43.766770179999995
285,834756,2005,D32,Stabbing,2005-06-25 12:00:00,32,Englemount-Lawrence (32),-79.44098195,43.72012757,92,-79.44098195,43.72012757
286,1086009,2005,D14,Shooting,2005-06-29 12:00:00,93,Dovercourt-Wallace Emerson-Junction (93),-79.438146,43.66642828,93,-79.438146,43.66642828
287,884293,2005,D23,Shooting,2005-07-06 12:00:00,3,Thistletown-Beaumond Heights (3),-79.56858062,43.74624912,94,-79.56858062000002,43.74624912
288,863854,2005,D41,Other,2005-07-17 12:00:00,121,Oakridge (121),-79.27249386,43.69462352,95,-79.27249386,43.69462351999999
289,1059962,2005,D12,Shooting,2005-07-19 12:00:00,111,Rockcliffe-Smythe (111),-79.48210041,43.68063272,96,-79.48210041000002,43.68063271999999
290,1070618,2005,D33,Other,2005-07-20 12:00:00,45,Parkwoods-Donalda (45),-79.32580754,43.74336928,97,-79.32580754,43.74336928
291,1150352,2005,D42,Other,2005-07-15 12:00:00,136,West Hill (136),-79.19164051,43.76982218,98,-79.19164051,43.76982218
292,1135001,2005,D31,Shooting,2005-07-30 12:00:00,32,Englemount-Lawrence (32),-79.44098195,43.72012757,99,-79.44098195,43.72012757
293,1033503,2005,D42,Shooting,2005-07-30 12:00:00,117,L'Amoreaux (117),-79.31572385,43.79677275,100,-79.31572385,43.79677275
594,3363634,2009,D51,Shooting,2009-08-04 12:00:00,17,Mimico (includes Humber Bay Shores) (17),-79.49455,43.61045439,101,-79.49455000000002,43.61045439
595,3348714,2009,D41,Shooting,2009-08-05 12:00:00,124,Kennedy Park (124),-79.2543267,43.73534099,102,-79.2543267,43.73534099
596,3515443,2009,D23,Shooting,2009-08-10 12:00:00,1,West Humber-Clairville (1),-79.59295932,43.73805921,103,-79.59295932,43.73805921
597,3523004,2009,D23,Shooting,2009-08-16 12:00:00,2,Mount Olive-Silverstone-Jamestown (2),-79.58812551,43.74631642,104,-79.58812551,43.74631641999999
598,3448946,2009,D55,Shooting,2009-09-02 12:00:00,69,Blake-Jones (69),-79.33814773,43.6724497,105,-79.33814773,43.672449699999994
599,3576028,2009,D51,Shooting,2009-09-05 12:00:00,77,Waterfront Communities-The Island (77),-79.36785245,43.6503944,106,-79.36785245,43.650394399999996
600,3269913,2009,D33,Shooting,2009-09-07 12:00:00,49,Bayview Woods-Steeles (49),-79.36908237,43.79129462,107,-79.36908237,43.791294619999995
601,3575026,2009,D41,Other,2009-09-12 12:00:00,120,Clairlea-Birchmount (120),-79.27262563,43.71756532,108,-79.27262563000001,43.71756531999999
602,3528405,2009,D14,Shooting,2009-10-10 12:00:00,85,South Parkdale (85),-79.43474242,43.63395219,109,-79.43474242,43.633952189999995
603,3464087,2009,D51,Other,2009-10-18 12:00:00,75,Church-Yonge Corridor (75),-79.37720552,43.6506687,110,-79.37720552,43.65066869999999
604,3524643,2009,D31,Shooting,2009-10-18 12:00:00,27,York University Heights (27),-79.48755122,43.74960771,111,-79.48755122,43.74960771
605,3425603,2009,D13,Shooting,2009-10-30 12:00:00,94,Wychwood (94),-79.4309448,43.67472274,112,-79.4309448,43.67472273999999
606,3588501,2009,D55,Shooting,2009-11-02 13:00:00,67,Playter Estates-Danforth (67),-79.34633792,43.67940557,113,-79.34633792,43.67940557
607,3454028,2009,D31,Shooting,2009-11-03 13:00:00,27,York University Heights (27),-79.49868708,43.75143236,114,-79.49868708,43.75143235999999
608,3586765,2009,D53,Stabbing,2009-11-04 13:00:00,95,Annex (95),-79.39910492,43.67269013,115,-79.39910491999998,43.67269013000001
609,3593532,2009,D55,Other,2009-11-07 13:00:00,70,South Riverdale (70),-79.35429893,43.66504781,116,-79.35429893,43.66504780999999
610,3411009,2009,D14,Stabbing,2009-11-07 13:00:00,79,University (79),-79.40743417,43.66591416,117,-79.40743417,43.66591416
611,3593574,2010,D55,Other,2010-01-02 13:00:00,70,South Riverdale (70),-79.35429893,43.66504781,118,-79.35429893,43.66504780999999
612,3425609,2009,D13,Shooting,2009-11-11 13:00:00,107,Oakwood Village (107),-79.43886354,43.6915407,119,-79.43886354000001,43.69154069999999
613,2776015,2009,D23,Shooting,2009-11-17 13:00:00,6,Kingsview Village-The Westway (6),-79.55059847,43.68822998,120,-79.55059847,43.68822998
614,3358995,2009,D52,Shooting,2009-11-22 13:00:00,76,Bay Street Corridor (76),-79.38768427,43.66564487,121,-79.38768427,43.66564487
615,3577507,2009,D41,Shooting,2009-11-22 13:00:00,127,Bendale (127),-79.26645889,43.76894103,122,-79.26645889,43.76894103
616,3687835,2009,D31,Shooting,2009-12-03 13:00:00,28,Rustic (28),-79.5047176,43.71574209,123,-79.5047176,43.715742089999985
617,3574569,2009,D51,Other,2009-12-05 13:00:00,71,Cabbagetown-South St.James Town (71),-79.37373773,43.66729501,124,-79.37373773,43.66729501
618,3567900,2009,D31,Shooting,2009-12-06 13:00:00,21,Humber Summit (21),-79.56939982,43.75669307,125,-79.56939982,43.75669306999999
619,3574814,2009,D31,Shooting,2009-12-07 13:00:00,113,Weston (113),-79.52375096,43.70237456,126,-79.52375096,43.702374559999996
620,3565736,2009,D31,Shooting,2009-12-09 13:00:00,26,Downsview-Roding-CFB (26),-79.52300643,43.71770465,127,-79.52300643,43.71770465
621,3566324,2010,D42,Shooting,2010-01-07 13:00:00,132,Malvern (132),-79.21116678,43.81185502,128,-79.21116678,43.811855019999996
622,3391807,2009,D11,Stabbing,2009-12-13 13:00:00,114,Lambton Baby Point (114),-79.49857609,43.66560622,129,-79.49857609,43.66560622
623,3583884,2010,D14,Other,2010-01-24 13:00:00,78,Kensington-Chinatown (78),-79.39812372,43.65026118,130,-79.39812372,43.65026117999999
624,3281627,2010,D41,Stabbing,2010-01-27 13:00:00,45,Parkwoods-Donalda (45),-79.31704552,43.76202096,131,-79.31704552,43.762020959999994
625,3591551,2009,D52,Other,2009-12-18 13:00:00,78,Kensington-Chinatown (78),-79.39815878,43.65826015,132,-79.39815878000002,43.65826014999999
626,3543317,2009,D11,Shooting,2009-12-29 13:00:00,90,Junction Area (90),-79.47891986,43.66556386,133,-79.47891986,43.66556385999999
627,3367693,2010,D51,Stabbing,2010-02-03 13:00:00,73,Moss Park (73),-79.37430926,43.66291642,134,-79.37430926,43.66291642
628,3922539,2011,D14,Stabbing,2011-01-01 13:00:00,77,Waterfront Communities-The Island (77),-79.39963685,43.64806649,135,-79.39963684999998,43.64806648999999
