index,occurrence_unique_id,occurrence_date,occurrence_year,occurrence_month,occurrence_dayofweek,occurrence_hour,time_range,division,death,injuries,hood_id,neighbourhood,longitude,latitude,object_id,x,y
2338,GO-20142135167,2014-05-19 12:00:00,2014,May,Monday,12.0,Afternoon,D53,0,0,100,Yonge-Eglinton (100),-79.39660264,43.69830188,2858,-79.39660264000001,43.698301879999995
2821,GO-2016482468,2016-03-20 12:00:00,2016,March,Sunday,23.0,Evening,D12,0,0,23,Pelmo Park-Humberlea (23),-79.53607958,43.7110303,2859,-79.53607958,43.71103029999999
2339,GO-20142112449,2014-05-20 12:00:00,2014,May,Tuesday,5.0,Night,D55,0,0,44,Flemingdon Park (44),-79.32804455,43.71561353,2860,-79.32804454999999,43.71561353
2340,GO-20142114737,2014-05-20 12:00:00,2014,May,Tuesday,22.0,Evening,D23,0,0,2,Mount Olive-Silverstone-Jamestown (2),-79.58658757,43.73713442,2861,-79.58658757,43.737134420000004
2822,GO-2016481311,2016-03-20 12:00:00,2016,March,Sunday,18.0,Evening,D42,1,0,117,L'Amoreaux (117),-79.30239461,43.79721854,2862,-79.30239461,43.79721854
2341,GO-20142134171,2014-05-23 12:00:00,2014,May,Friday,1.0,Night,D31,0,0,24,Black Creek (24),-79.51472666,43.76721178,2863,-79.51472666,43.76721178
2823,GO-2016477118,2016-03-20 12:00:00,2016,March,Sunday,22.0,Evening,D23,0,0,6,Kingsview Village-The Westway (6),-79.54863788,43.70132673,2864,-79.54863788,43.701326729999984
2342,GO-20142145283,2014-05-24 12:00:00,2014,May,Saturday,20.0,Evening,D55,1,3,65,Greenwood-Coxwell (65),-79.32720741,43.67453551,2865,-79.32720741,43.67453551
2824,GO-2016478141,2016-03-20 12:00:00,2016,March,Sunday,4.0,Night,D32,0,1,50,Newtonbrook East (50),-79.39418535,43.79512541,2866,-79.39418535,43.79512541
2343,GO-20142156555,2014-05-26 12:00:00,2014,May,Monday,14.0,Afternoon,D42,0,0,132,Malvern (132),-79.22088214,43.80557764,2867,-79.22088214,43.805577639999996
2825,GO-2016488165,2016-03-21 12:00:00,2016,March,Monday,21.0,Evening,D31,0,0,21,Humber Summit (21),-79.56882783,43.75471072,2868,-79.56882783000002,43.75471072
2344,GO-20142166398,2014-05-27 12:00:00,2014,May,Tuesday,22.0,Evening,D23,0,0,6,Kingsview Village-The Westway (6),-79.55211794,43.69579839,2869,-79.55211794,43.69579839
2826,GO-2016500861,2016-03-23 12:00:00,2016,March,Wednesday,21.0,Evening,D55,1,0,70,South Riverdale (70),-79.34055684,43.66228154,2870,-79.34055684,43.662281539999995
2827,GO-2016501151,2016-03-23 12:00:00,2016,March,Wednesday,23.0,Evening,D23,0,0,6,Kingsview Village-The Westway (6),-79.55211794,43.69579839,2871,-79.55211794,43.69579839
2828,GO-2016513186,2016-03-25 12:00:00,2016,March,Friday,4.0,Night,D11,0,1,86,Roncesvalles (86),-79.43532226,43.64420447,2872,-79.43532226000002,43.64420446999999
2829,GO-2016507646,2016-03-25 12:00:00,2016,March,Friday,1.0,Night,D55,0,0,44,Flemingdon Park (44),-79.33136581,43.71836061,2873,-79.33136581,43.71836061
2830,GO-2016513971,2016-03-26 12:00:00,2016,March,Saturday,2.0,Night,D43,0,0,136,West Hill (136),-79.18618517,43.76840677,2874,-79.18618517,43.76840677
2831,GO-2016522900,2016-03-27 12:00:00,2016,March,Sunday,22.0,Evening,D23,0,0,2,Mount Olive-Silverstone-Jamestown (2),-79.59049707,43.74602288,2875,-79.59049707,43.74602288
2832,GO-2016529499,2016-03-29 12:00:00,2016,March,Tuesday,4.0,Night,D32,0,0,27,York University Heights (27),-79.47558142,43.77957378,2876,-79.47558142,43.779573779999986
2833,GO-2016549492,2016-04-01 12:00:00,2016,April,Friday,2.0,Night,D31,0,1,24,Black Creek (24),-79.51964817,43.76590936,2877,-79.51964817,43.76590936
2834,GO-2016556458,2016-04-02 12:00:00,2016,April,Saturday,2.0,Night,D51,1,0,73,Moss Park (73),-79.36442266,43.65561541,2878,-79.36442266,43.65561540999999
2835,GO-2016600876,2016-04-09 12:00:00,2016,April,Saturday,2.0,Night,D14,0,0,85,South Parkdale (85),-79.43827743,43.63589862,2879,-79.43827743000001,43.635898619999985
2836,GO-2016607953,2016-04-10 12:00:00,2016,April,Sunday,7.0,Morning,D23,0,1,1,West Humber-Clairville (1),-79.59941174,43.73091013,2880,-79.59941174,43.73091012999999
2837,GO-2016607606,2016-04-10 12:00:00,2016,April,Sunday,4.0,Night,D31,0,1,25,Glenfield-Jane Heights (25),-79.51603747,43.75073765,2881,-79.51603747,43.75073764999999
2838,GO-2016619178,2016-04-12 12:00:00,2016,April,Tuesday,4.0,Night,D23,0,1,6,Kingsview Village-The Westway (6),-79.5577793,43.6974069,2882,-79.5577793,43.6974069
2839,GO-2016630918,2016-04-13 12:00:00,2016,April,Wednesday,20.0,Evening,D53,1,0,76,Bay Street Corridor (76),-79.38674812,43.67022634,2883,-79.38674812,43.670226339999985
2840,GO-2016631762,2016-04-13 12:00:00,2016,April,Wednesday,22.0,Evening,D55,0,0,54,O'Connor-Parkview (54),-79.30891403,43.71052522,2884,-79.30891403,43.71052522
2841,GO-2016632371,2016-04-14 12:00:00,2016,April,Thursday,2.0,Night,D22,1,0,17,Mimico (includes Humber Bay Shores) (17),-79.49671284,43.61223676,2885,-79.49671284,43.61223676
2842,GO-2016632413,2016-04-14 12:00:00,2016,April,Thursday,3.0,Night,D23,0,0,6,Kingsview Village-The Westway (6),-79.5577793,43.6974069,2886,-79.5577793,43.6974069
2843,GO-20161089381,2016-04-15 12:00:00,2016,April,Friday,0.0,Night,D42,0,0,131,Rouge (131),-79.23261267,43.82704745,2887,-79.23261267000001,43.82704745000001
2844,GO-2016638728,2016-04-15 12:00:00,2016,April,Friday,1.0,Night,D31,0,0,25,Glenfield-Jane Heights (25),-79.51134996,43.75013528,2888,-79.51134996,43.750135279999995
2845,GO-2016644747,2016-04-15 12:00:00,2016,April,Friday,22.0,Evening,D31,0,0,21,Humber Summit (21),-79.56753511,43.75507094,2889,-79.56753511,43.755070939999996
2846,GO-2016646092,2016-04-16 12:00:00,2016,April,Saturday,4.0,Night,D42,0,0,131,Rouge (131),-79.20491499,43.82299179,2890,-79.20491498999999,43.82299179
2847,GO-2016652097,2016-04-17 12:00:00,2016,April,Sunday,1.0,Night,D55,1,0,65,Greenwood-Coxwell (65),-79.32472818,43.68311648,2891,-79.32472818000001,43.683116479999995
2848,GO-2016652338,2016-04-17 12:00:00,2016,April,Sunday,2.0,Night,D41,0,1,126,Dorset Park (126),-79.28103716,43.76580146,2892,-79.28103715999998,43.765801460000006
2849,GO-2016663221,2016-04-18 12:00:00,2016,April,Monday,19.0,Evening,D23,0,1,4,Rexdale-Kipling (4),-79.55971793,43.72488239,2893,-79.55971793,43.72488239
2850,GO-2016660633,2016-04-18 12:00:00,2016,April,Monday,13.0,Afternoon,D13,0,0,107,Oakwood Village (107),-79.44026354,43.69233822,2894,-79.44026354,43.692338219999996
2851,GO-2016666265,2016-04-19 12:00:00,2016,April,Tuesday,3.0,Night,D52,0,0,77,Waterfront Communities-The Island (77),-79.38994752,43.64370303,2895,-79.38994752,43.64370302999999
2852,GO-2016673802,2016-04-20 12:00:00,2016,April,Wednesday,12.0,Afternoon,D22,0,1,14,Islington-City Centre West (14),-79.53698852,43.61869102,2896,-79.53698851999998,43.61869101999999
2853,GO-2016677157,2016-04-20 12:00:00,2016,April,Wednesday,23.0,Evening,D55,0,0,70,South Riverdale (70),-79.35154717,43.66021913,2897,-79.35154716999999,43.660219129999994
2854,GO-2016676640,2016-04-20 12:00:00,2016,April,Wednesday,21.0,Evening,D23,0,0,1,West Humber-Clairville (1),-79.59331703,43.73878432,2898,-79.59331703,43.738784319999986
2855,GO-2016684253,2016-04-22 12:00:00,2016,April,Friday,2.0,Night,D12,0,0,111,Rockcliffe-Smythe (111),-79.50371224,43.67733045,2899,-79.50371224,43.67733044999999
2856,GO-2016691594,2016-04-23 12:00:00,2016,April,Saturday,6.0,Morning,D31,0,1,24,Black Creek (24),-79.51472666,43.76721178,2900,-79.51472666,43.76721178
2857,GO-2016694096,2016-04-23 12:00:00,2016,April,Saturday,14.0,Afternoon,D13,0,1,109,Caledonia-Fairbank (109),-79.44826579,43.6909555,2901,-79.44826579,43.6909555
2858,GO-2016702280,2016-04-24 12:00:00,2016,April,Sunday,0.0,Night,D14,0,1,81,Trinity-Bellwoods (81),-79.41087977,43.65130826,2902,-79.41087977,43.65130825999999
2859,GO-2016723030,2016-04-27 12:00:00,2016,April,Wednesday,23.0,Evening,D31,0,0,25,Glenfield-Jane Heights (25),-79.50871654,43.74712806,2903,-79.50871654000001,43.74712805999999
2860,GO-2016725269,2016-04-28 12:00:00,2016,April,Thursday,14.0,Afternoon,D12,0,0,30,Brookhaven-Amesbury (30),-79.47870373,43.70171856,2904,-79.47870373,43.701718559999996
2861,GO-2016734521,2016-04-29 12:00:00,2016,April,Friday,21.0,Evening,D41,2,0,119,Wexford/Maryvale (119),-79.31288749,43.75841403,2905,-79.31288748999998,43.75841403
2862,GO-2016739353,2016-04-30 12:00:00,2016,April,Saturday,16.0,Afternoon,D23,0,1,2,Mount Olive-Silverstone-Jamestown (2),-79.58705975,43.74849038,2906,-79.58705975000001,43.74849038000001
2863,GO-2016743128,2016-05-01 12:00:00,2016,May,Sunday,6.0,Morning,D14,0,1,95,Annex (95),-79.41174945,43.66662023,2907,-79.41174945,43.66662023
2864,GO-2016750101,2016-05-02 12:00:00,2016,May,Monday,12.0,Afternoon,D42,0,0,131,Rouge (131),-79.17069906,43.80485047,2908,-79.17069906,43.80485046999999
2865,GO-2016766584,2016-05-04 12:00:00,2016,May,Wednesday,21.0,Evening,D51,0,0,72,Regent Park (72),-79.36198608,43.65760269,2909,-79.36198608,43.657602690000004
2866,GO-2016760977,2016-05-04 12:00:00,2016,May,Wednesday,1.0,Night,D42,0,0,128,Agincourt South-Malvern West (128),-79.2863368,43.79654156,2910,-79.2863368,43.796541559999994
2867,GO-2016773381,2016-05-05 12:00:00,2016,May,Thursday,20.0,Evening,D23,0,1,1,West Humber-Clairville (1),-79.59451745,43.72787024,2911,-79.59451745,43.727870239999994
2868,GO-2016767471,2016-05-05 12:00:00,2016,May,Thursday,0.0,Night,D55,0,0,70,South Riverdale (70),-79.35270854,43.66134085,2912,-79.35270854,43.66134085
2869,GO-2016788685,2016-05-08 12:00:00,2016,May,Sunday,5.0,Night,D23,0,0,2,Mount Olive-Silverstone-Jamestown (2),-79.5825711,43.73397143,2913,-79.58257110000001,43.733971430000004
2870,GO-2016805076,2016-05-10 12:00:00,2016,May,Tuesday,19.0,Evening,D23,0,1,4,Rexdale-Kipling (4),-79.55858676,43.71796998,2914,-79.55858676,43.71796997999999
2871,GO-2016819499,2016-05-12 12:00:00,2016,May,Thursday,22.0,Evening,D31,0,1,25,Glenfield-Jane Heights (25),-79.51134996,43.75013528,2915,-79.51134996,43.750135279999995
2872,GO-2016819344,2016-05-12 12:00:00,2016,May,Thursday,1.0,Night,D51,0,0,73,Moss Park (73),-79.36546109,43.65817175,2916,-79.36546109,43.658171749999994
2873,GO-2016819582,2016-05-12 12:00:00,2016,May,Thursday,20.0,Evening,D32,0,0,32,Englemount-Lawrence (32),-79.44357638,43.72283271,2917,-79.44357638,43.72283271
2874,GO-2016820200,2016-05-13 12:00:00,2016,May,Friday,0.0,Night,D13,0,0,32,Englemount-Lawrence (32),-79.44099953,43.71598468,2918,-79.44099953,43.71598468
2875,GO-2016836014,2016-05-15 12:00:00,2016,May,Sunday,0.0,Night,D33,0,1,42,Banbury-Don Mills (42),-79.34436493,43.73428467,2919,-79.34436493,43.73428467
2876,GO-2016838159,2016-05-15 12:00:00,2016,May,Sunday,22.0,Evening,D23,2,0,1,West Humber-Clairville (1),-79.58938369,43.73202412,2920,-79.58938369,43.732024119999984
2877,GO-2016840500,2016-05-16 12:00:00,2016,May,Monday,21.0,Evening,D12,0,0,28,Rustic (28),-79.5047176,43.71574209,2921,-79.5047176,43.715742089999985
2878,GO-2016852723,2016-05-17 12:00:00,2016,May,Tuesday,21.0,Evening,D23,0,0,4,Rexdale-Kipling (4),-79.57403102,43.73099488,2922,-79.57403102000002,43.73099488
2879,GO-2016854531,2016-05-18 12:00:00,2016,May,Wednesday,11.0,Morning,D23,0,0,32,Englemount-Lawrence (32),-79.44098195,43.72012757,2923,-79.44098195,43.72012757
2880,GO-2016859045,2016-05-19 12:00:00,2016,May,Thursday,1.0,Night,D32,0,0,32,Englemount-Lawrence (32),-79.44098195,43.72012757,2924,-79.44098195,43.72012757
2881,GO-2016869241,2016-05-20 12:00:00,2016,May,Friday,14.0,Afternoon,D23,0,0,6,Kingsview Village-The Westway (6),-79.55211794,43.69579839,2925,-79.55211794,43.69579839
2882,GO-2016879341,2016-05-22 12:00:00,2016,May,Sunday,2.0,Night,D51,0,1,77,Waterfront Communities-The Island (77),-79.3610029,43.64773904,2926,-79.36100290000002,43.64773904
2883,GO-2016885974,2016-05-23 12:00:00,2016,May,Monday,8.0,Morning,D14,0,0,77,Waterfront Communities-The Island (77),-79.40055725,43.64788683,2927,-79.40055725,43.64788682999998
2884,GO-2016888643,2016-05-23 12:00:00,2016,May,Monday,18.0,Evening,D23,0,0,6,Kingsview Village-The Westway (6),-79.54863788,43.70132673,2928,-79.54863788,43.701326729999984
2885,GO-2016889222,2016-05-23 12:00:00,2016,May,Monday,20.0,Evening,D51,0,2,74,North St.James Town (74),-79.37640913,43.67127239,2929,-79.37640913,43.67127238999999
2886,GO-2016894068,2016-05-24 12:00:00,2016,May,Tuesday,11.0,Morning,D42,0,0,118,Tam O'Shanter-Sullivan (118),-79.30466977,43.78164141,2930,-79.30466977,43.78164140999999
2887,GO-2016896346,2016-05-24 12:00:00,2016,May,Tuesday,19.0,Evening,D23,0,0,1,West Humber-Clairville (1),-79.57288136,43.71876096,2931,-79.57288136,43.71876095999999
2888,GO-2016904100,2016-05-25 12:00:00,2016,May,Wednesday,22.0,Evening,D31,0,1,24,Black Creek (24),-79.51872198,43.76916389,2932,-79.51872197999998,43.76916389000001
2889,GO-2016907265,2016-05-26 12:00:00,2016,May,Thursday,4.0,Night,D51,0,0,72,Regent Park (72),-79.36419778,43.65909998,2933,-79.36419778,43.65909997999999
2890,GO-2016910751,2016-05-26 12:00:00,2016,May,Thursday,21.0,Evening,D13,0,0,107,Oakwood Village (107),-79.44117742,43.69349785,2934,-79.44117742000002,43.69349785
2891,GO-2016911278,2016-05-26 12:00:00,2016,May,Thursday,23.0,Evening,D13,0,0,32,Englemount-Lawrence (32),-79.44099953,43.71598468,2935,-79.44099953,43.71598468
2892,GO-2016911802,2016-05-27 12:00:00,2016,May,Friday,5.0,Night,D33,0,0,45,Parkwoods-Donalda (45),-79.33665619,43.76267639,2936,-79.33665619,43.762676389999996
2893,GO-2016927444,2016-05-29 12:00:00,2016,May,Sunday,10.0,Morning,D53,0,0,97,Yonge-St.Clair (97),-79.39410173,43.68808307,2937,-79.39410173,43.68808306999999
2894,GO-2016925735,2016-05-29 12:00:00,2016,May,Sunday,2.0,Night,D41,0,0,121,Oakridge (121),-79.27636788,43.69476161,2938,-79.27636788,43.69476160999999
2895,GO-2016926509,2016-05-29 12:00:00,2016,May,Sunday,6.0,Morning,D12,0,0,30,Brookhaven-Amesbury (30),-79.47320672,43.70452074,2939,-79.47320672,43.704520739999985
2896,GO-2016928365,2016-05-29 12:00:00,2016,May,Sunday,14.0,Afternoon,D55,0,0,70,South Riverdale (70),-79.34678883,43.6658141,2940,-79.34678883,43.6658141
2897,GO-2016941787,2016-05-29 12:00:00,2016,May,Sunday,0.0,Night,D53,0,0,95,Annex (95),-79.39980351,43.67437422,2941,-79.39980351000001,43.67437421999999
2898,GO-2016955134,2016-06-01 12:00:00,2016,June,Wednesday,18.0,Evening,D23,0,0,3,Thistletown-Beaumond Heights (3),-79.57243498,43.73697725,2942,-79.57243498,43.736977249999995
2899,GO-2016947911,2016-06-01 12:00:00,2016,June,Wednesday,12.0,Afternoon,D23,0,1,2,Mount Olive-Silverstone-Jamestown (2),-79.59008355,43.73745121,2943,-79.59008355,43.73745121
2900,GO-2016946038,2016-06-01 12:00:00,2016,June,Wednesday,2.0,Night,D12,0,0,113,Weston (113),-79.51584069,43.69883768,2944,-79.51584069,43.69883768
2345,GO-20142186233,2014-05-30 12:00:00,2014,May,Friday,19.0,Evening,D23,0,0,1,West Humber-Clairville (1),-79.59417116,43.7419265,2945,-79.59417116,43.7419265
2346,GO-20142186162,2014-05-30 12:00:00,2014,May,Friday,23.0,Evening,D23,0,0,1,West Humber-Clairville (1),-79.59941174,43.73091013,2946,-79.59941174,43.73091012999999
2347,GO-20142186078,2014-05-30 12:00:00,2014,May,Friday,10.0,Morning,D23,0,3,2,Mount Olive-Silverstone-Jamestown (2),-79.58376752,43.7468156,2947,-79.58376752,43.74681559999999
2348,GO-20142194212,2014-05-31 12:00:00,2014,May,Saturday,22.0,Evening,D31,0,2,24,Black Creek (24),-79.51964817,43.76590936,2948,-79.51964817,43.76590936
2349,GO-20142195778,2014-06-01 12:00:00,2014,June,Sunday,4.0,Night,D41,0,0,120,Clairlea-Birchmount (120),-79.28569903,43.7232884,2949,-79.28569903000002,43.723288399999994
2350,GO-20142198719,2014-06-01 12:00:00,2014,June,Sunday,15.0,Afternoon,D31,0,0,22,Humbermede (22),-79.54234005,43.752091,2950,-79.54234005,43.752091
2351,GO-20142203894,2014-06-02 12:00:00,2014,June,Monday,11.0,Morning,D31,0,0,22,Humbermede (22),-79.55740469,43.74718547,2951,-79.55740469,43.74718546999999
2352,GO-20142228761,2014-06-05 12:00:00,2014,June,Thursday,18.0,Evening,D42,0,1,116,Steeles (116),-79.3140395,43.80971368,2952,-79.31403949999999,43.809713679999994
2353,GO-20142283828,2014-06-06 12:00:00,2014,June,Friday,15.0,Afternoon,D41,0,0,119,Wexford/Maryvale (119),-79.30129608,43.75464096,2953,-79.30129608,43.75464095999999
2354,GO-20142239507,2014-06-07 12:00:00,2014,June,Saturday,1.0,Night,D31,0,0,24,Black Creek (24),-79.52262842,43.77214167,2954,-79.52262841999999,43.772141669999996
2355,GO-20142249980,2014-06-08 12:00:00,2014,June,Sunday,22.0,Evening,D31,0,0,24,Black Creek (24),-79.52248397,43.77124298,2955,-79.52248397,43.77124297999999
2356,GO-20142271509,2014-06-11 12:00:00,2014,June,Wednesday,21.0,Evening,D31,0,0,26,Downsview-Roding-CFB (26),-79.51038627,43.72477325,2956,-79.51038627,43.72477325
2357,GO-20142278424,2014-06-12 12:00:00,2014,June,Thursday,2.0,Night,D23,0,0,7,Willowridge-Martingrove-Richview (7),-79.56550504,43.68724927,2957,-79.56550504000002,43.68724927
2358,GO-20142285645,2014-06-13 12:00:00,2014,June,Friday,19.0,Evening,D32,0,1,51,Willowdale East (51),-79.40614975,43.77640983,2958,-79.40614975,43.776409829999984
2359,GO-20142327082,2014-06-19 12:00:00,2014,June,Thursday,0.0,Night,D12,0,1,111,Rockcliffe-Smythe (111),-79.48286823,43.67880336,2959,-79.48286823,43.67880336
2360,GO-20142320382,2014-06-19 12:00:00,2014,June,Thursday,1.0,Night,D32,0,0,39,Bedford Park-Nortown (39),-79.41747865,43.7269925,2960,-79.41747865,43.72699249999998
2361,GO-20142357357,2014-06-24 12:00:00,2014,June,Tuesday,12.0,Afternoon,D33,0,0,43,Victoria Village (43),-79.318701,43.72732407,2961,-79.318701,43.72732407
2362,GO-20142368669,2014-06-26 12:00:00,2014,June,Thursday,21.0,Evening,D32,0,1,32,Englemount-Lawrence (32),-79.43511194,43.73369259,2962,-79.43511193999998,43.73369259
2363,GO-20142390819,2014-06-29 12:00:00,2014,June,Sunday,0.0,Night,D31,0,3,21,Humber Summit (21),-79.56981396,43.75725458,2963,-79.56981396,43.75725458
2364,GO-20142405608,2014-07-01 12:00:00,2014,July,Tuesday,0.0,Night,D22,0,0,16,Stonegate-Queensway (16),-79.4995122,43.62702619,2964,-79.4995122,43.62702619
2365,GO-20142439822,2014-07-06 12:00:00,2014,July,Sunday,1.0,Night,D51,1,1,73,Moss Park (73),-79.3723499,43.65817021,2965,-79.37234989999999,43.658170209999994
2366,GO-20142444403,2014-07-06 12:00:00,2014,July,Sunday,20.0,Evening,D23,0,0,2,Mount Olive-Silverstone-Jamestown (2),-79.58637766,43.73250887,2966,-79.58637766,43.73250886999999
2367,GO-20142452482,2014-07-08 12:00:00,2014,July,Tuesday,0.0,Night,D32,1,2,31,Yorkdale-Glen Park (31),-79.44819077,43.71911297,2967,-79.44819077,43.71911297
2368,GO-20142457869,2014-07-08 12:00:00,2014,July,Tuesday,19.0,Evening,D13,0,2,31,Yorkdale-Glen Park (31),-79.45700365,43.7101653,2968,-79.45700365,43.7101653
2369,GO-20142468019,2014-07-10 12:00:00,2014,July,Thursday,2.0,Night,D55,0,0,54,O'Connor-Parkview (54),-79.30153584,43.71530584,2969,-79.30153584,43.71530584
2370,GO-20142498188,2014-07-14 12:00:00,2014,July,Monday,21.0,Evening,D55,0,0,61,Taylor-Massey (61),-79.30344054,43.69512936,2970,-79.30344054,43.695129359999996
2371,GO-20142505338,2014-07-15 12:00:00,2014,July,Tuesday,3.0,Night,D43,0,1,135,Morningside (135),-79.19431473,43.78927557,2971,-79.19431473,43.789275569999994
2372,GO-20142509147,2014-07-16 12:00:00,2014,July,Wednesday,13.0,Afternoon,D31,0,1,26,Downsview-Roding-CFB (26),-79.47966604,43.72971637,2972,-79.47966604,43.729716370000006
2373,GO-20142519747,2014-07-18 12:00:00,2014,July,Friday,2.0,Night,D14,0,1,81,Trinity-Bellwoods (81),-79.40768329,43.65648148,2973,-79.40768329,43.65648147999998
2374,GO-20142538330,2014-07-20 12:00:00,2014,July,Sunday,23.0,Evening,D23,0,1,2,Mount Olive-Silverstone-Jamestown (2),-79.58637766,43.73250887,2974,-79.58637766,43.73250886999999
2375,GO-20142545362,2014-07-22 12:00:00,2014,July,Tuesday,0.0,Night,D22,0,0,18,New Toronto (18),-79.50817169,43.60169138,2975,-79.50817169,43.60169138
2376,GO-20142552961,2014-07-23 12:00:00,2014,July,Wednesday,2.0,Night,D55,0,0,44,Flemingdon Park (44),-79.33136581,43.71836061,2976,-79.33136581,43.71836061
2377,GO-20142570621,2014-07-25 12:00:00,2014,July,Friday,16.0,Afternoon,D31,0,1,25,Glenfield-Jane Heights (25),-79.50788955,43.7592841,2977,-79.50788955,43.75928409999999
2378,GO-20142586131,2014-07-28 12:00:00,2014,July,Monday,7.0,Morning,D31,0,0,26,Downsview-Roding-CFB (26),-79.48356291,43.73312303,2978,-79.48356291,43.733123029999994
2379,GO-20142604344,2014-07-30 12:00:00,2014,July,Wednesday,21.0,Evening,D12,0,1,111,Rockcliffe-Smythe (111),-79.48210041,43.68063272,2979,-79.48210041000002,43.68063271999999
2380,GO-20142619836,2014-08-02 12:00:00,2014,August,Saturday,19.0,Evening,D55,0,1,54,O'Connor-Parkview (54),-79.29943495,43.702865,2980,-79.29943495,43.702864999999996
2381,GO-20142629694,2014-08-03 12:00:00,2014,August,Sunday,17.0,Afternoon,D51,0,1,73,Moss Park (73),-79.37099208,43.65829436,2981,-79.37099208000001,43.65829435999999
2382,GO-20142632527,2014-08-04 12:00:00,2014,August,Monday,4.0,Night,D14,0,0,78,Kensington-Chinatown (78),-79.39927621,43.65610155,2982,-79.39927621,43.656101549999995
2383,GO-20142635206,2014-08-04 12:00:00,2014,August,Monday,16.0,Afternoon,D31,0,0,26,Downsview-Roding-CFB (26),-79.50811877,43.71907849,2983,-79.50811877,43.71907848999999
2384,GO-20142637211,2014-08-04 12:00:00,2014,August,Monday,22.0,Evening,D14,0,0,82,Niagara (82),-79.42488998,43.63268619,2984,-79.42488998,43.63268619
2385,GO-20142656784,2014-08-07 12:00:00,2014,August,Thursday,21.0,Evening,D31,0,1,24,Black Creek (24),-79.51964817,43.76590936,2985,-79.51964817,43.76590936
2386,GO-20142664916,2014-08-09 12:00:00,2014,August,Saturday,18.0,Evening,D32,0,1,32,Englemount-Lawrence (32),-79.44563386,43.72391605,2986,-79.44563385999999,43.72391605
2387,GO-20142672141,2014-08-10 12:00:00,2014,August,Sunday,0.0,Night,D43,0,1,127,Bendale (127),-79.24671822,43.75526214,2987,-79.24671821999999,43.75526214
2388,GO-20142704297,2014-08-14 12:00:00,2014,August,Thursday,21.0,Evening,D32,0,1,32,Englemount-Lawrence (32),-79.44176294,43.73096594,2988,-79.44176294,43.73096594
2389,GO-20142705377,2014-08-15 12:00:00,2014,August,Friday,16.0,Afternoon,D41,0,1,125,Ionview (125),-79.27583912,43.72797715,2989,-79.27583912,43.727977149999994
2390,GO-20142723777,2014-08-18 12:00:00,2014,August,Monday,1.0,Night,D23,0,1,6,Kingsview Village-The Westway (6),-79.54843435,43.69447252,2990,-79.54843435,43.69447252
2391,GO-20142728301,2014-08-18 12:00:00,2014,August,Monday,18.0,Evening,D12,1,0,111,Rockcliffe-Smythe (111),-79.49878472,43.68447757,2991,-79.49878472,43.684477569999984
2392,GO-20142757022,2014-08-22 12:00:00,2014,August,Friday,9.0,Morning,D22,0,0,14,Islington-City Centre West (14),-79.5311665,43.64606201,2992,-79.53116650000001,43.64606201
2393,GO-20142764397,2014-08-24 12:00:00,2014,August,Sunday,14.0,Afternoon,D31,0,0,25,Glenfield-Jane Heights (25),-79.50926221,43.73831154,2993,-79.50926221,43.738311539999984
2394,GO-20142765144,2014-08-24 12:00:00,2014,August,Sunday,4.0,Night,D12,0,0,115,Mount Dennis (115),-79.49087817,43.6875723,2994,-79.49087816999999,43.68757229999999
2395,GO-20142777106,2014-08-26 12:00:00,2014,August,Tuesday,2.0,Night,D22,0,0,16,Stonegate-Queensway (16),-79.4995122,43.62702619,2995,-79.4995122,43.62702619
2396,GO-20142777149,2014-08-26 12:00:00,2014,August,Tuesday,3.0,Night,D14,1,0,77,Waterfront Communities-The Island (77),-79.39444755,43.64402916,2996,-79.39444755,43.644029159999995
2397,GO-20142804234,2014-08-30 12:00:00,2014,August,Saturday,21.0,Evening,D41,0,0,124,Kennedy Park (124),-79.2567985,43.7348062,2997,-79.2567985,43.7348062
2398,GO-20142822621,2014-09-01 12:00:00,2014,September,Monday,22.0,Evening,D31,0,0,25,Glenfield-Jane Heights (25),-79.50336044,43.74107688,2998,-79.50336044,43.741076879999994
2399,GO-20142833694,2014-09-03 12:00:00,2014,September,Wednesday,12.0,Afternoon,D55,0,0,54,O'Connor-Parkview (54),-79.29943495,43.702865,2999,-79.29943495,43.702864999999996
2400,GO-20142848839,2014-09-05 12:00:00,2014,September,Friday,13.0,Afternoon,D31,0,0,25,Glenfield-Jane Heights (25),-79.51919844,43.7528724,3000,-79.51919843999998,43.7528724
3856,GO-20181824972,2018-10-03 12:00:00,2018,October,Wednesday,2.0,Night,D43,0,0,137,Woburn (137),-79.22795668,43.76672259,3601,-79.22795668000002,43.76672259
3857,GO-20181827810,2018-10-03 12:00:00,2018,October,Wednesday,13.0,Afternoon,D42,1,0,118,Tam O'Shanter-Sullivan (118),-79.2993063,43.78359438,3602,-79.2993063,43.78359437999999
3858,GO-20181837190,2018-10-04 12:00:00,2018,October,Thursday,19.0,Evening,D42,0,0,118,Tam O'Shanter-Sullivan (118),-79.29875075,43.78370141,3603,-79.29875075000001,43.78370141
3859,GO-20181845331,2018-10-06 12:00:00,2018,October,Saturday,0.0,Night,D23,0,0,6,Kingsview Village-The Westway (6),-79.54863788,43.70132673,3604,-79.54863788,43.701326729999984
3860,GO-20181855713,2018-10-07 12:00:00,2018,October,Sunday,20.0,Evening,D52,0,1,76,Bay Street Corridor (76),-79.37993395,43.65406269,3605,-79.37993395,43.654062689999996
